BOOKING,WK_TYPE,TIME_PERIOD,TIME_PERIOD_SORT,ROUTE_NUMBER,ROUTE_NAME,DIRECTION_NAME,SERVICE_CODE,SERVICE_TYPE,SERVICE_CLASS,SERVICE_MODE,SORT_ORDER,STOP_ID,STOP_ID_NEAR,STOP,TRAVEL_DIRECTION,TIMEPOINT,AVG_SEGMENT_MILES,CITY,COUNTY,TAZ,CENSUS_TRACT,AVG_DWELL_TIME,AVG_PASSENGERS_ON,AVG_PASSENGERS_OFF,AVG_VEHICLE_SEATS,AVG_LOAD,MAX_LOAD,AVG_PASSENGER_MILES,AVG_WHEELCHAIR,AVG_BICYCLE,AVG_KNEEL,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,SUM_VEHICLE_SEATS,SUM_FON,SUM_FOFF,SUM_RON,SUM_ROFF,SUM_LOAD,SUM_PASSENGER_MILES,SUM_WHEELCHAIR,SUM_BICYCLE,SUM_KNEEL,AVG_LOAD_P,TRIPS_EARLY,TRIPS_LATE,TRIPS_ONTIME,AVG_SERVICED,MAX_LOAD_P,LAT,LON,ONTIME,STOP_KEY,TRIPS_COUNT,TRIPS_GROSS,AVG_SEGMENT_KM
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,180,1041,1041,MOSBY/P,S,0,0.890719697,,,,,0.1025,0,0,36,9,12,8.573177083,0,0,0,2,0,293,2,0,0,0,77,68.58541667,0,0,0,26,0,0,0,0.125,0.315789474,37.54139,-77.419645,0,,8,8,1.4334744
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,240,922,922,8TH/CLAY,S,0,0.085795455,,,,,0.05,0,0,36,9,12,0.793607955,0,0,0,0,3,293,0,1,0,2,74,6.348863636,0,0,0,25,0,0,0,0.25,0.315789474,37.542883,-77.433374,0,,8,8,0.1380744
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,250,298,298,8TH/MARSHALL,S,0,0.13844697,,,,,0.61125,0,2,36,7,11,0.969128788,0,0,0,3,21,293,3,8,0,17,56,7.753030303,0,0,0,19,0,0,0,0.75,0.289473684,37.541891,-77.43432,0,,8,8,0.2228088
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,260,100040,100040,8MS,X,-1,,,,,,2.145,0,0,36,7,11,,0,0,0,0,0,293,0,0,0,0,56,,0,0,0,19,1,0,7,0,0.289473684,37.542187,-77.433931,0.875,,8,8,
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,270,2965,2965,8TH/GRACE,S,0,0.11969697,,,,,0.0925,0,0,36,5,10,0.598484848,0,0,0,1,6,293,1,3,0,3,40,4.787878788,0,0,0,13,0,0,0,0.5,0.263157895,37.540293,-77.435842,0,,8,8,0.1926336
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,270,99999,298,,,0,0,,,,,0.355,0,6,37,5,5,0,0,0,0,1,13,75,1,5,0,8,10,0,0,0,0,13,0,0,0,1,0.131578947,,,0,,2,2,0
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,270,99999,2472,,,0,0,,,,,0.13,0,2,38,4,4,0,0,0,0,0,2,38,0,2,0,0,4,0,0,0,0,10,0,0,0,1,0.105263158,,,0,,1,1,0
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,270,99999,2965,,,0,0,,,,,0.1,1,0,38,6,6,0,0,0,0,1,0,38,1,0,0,0,6,0,0,0,0,15,0,0,0,1,0.157894737,,,0,,1,1,0
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,280,2472,2472,8TH/MAIN,W,0,0.177272727,,,,,0.17625,0,1,36,3,8,0.642613636,0,0,0,1,10,293,1,10,0,0,29,5.140909091,0,0,0,9,0,0,0,0.75,0.210526316,37.538913,-77.437161,0,,8,8,0.2852928
2019-01,SAT,AM Early,1,5,5:05,WEST,,,,,290,3514,3514,Main/5th,W,0,0.246212121,,,,,0.00375,0,0,36,3,7,0.861742424,0,0,0,0,1,293,0,0,0,1,28,6.893939394,0,0,0,9,0,0,0,0.125,0.184210526,37.540357,-77.439737,0,,8,8,0.39624
