BOOKING,WK_TYPE,TIME_PERIOD,TIME_PERIOD_SORT,ROUTE_NUMBER,ROUTE_NAME,DIRECTION_NAME,SERVICE_CODE,SERVICE_TYPE,SERVICE_CLASS,SERVICE_MODE,SORT_ORDER,STOP_ID,STOP_ID_NEAR,STOP,TRAVEL_DIRECTION,TIMEPOINT,AVG_SEGMENT_MILES,CITY,COUNTY,TAZ,CENSUS_TRACT,AVG_DWELL_TIME,AVG_PASSENGERS_ON,AVG_PASSENGERS_OFF,AVG_VEHICLE_SEATS,AVG_LOAD,MAX_LOAD,AVG_PASSENGER_MILES,AVG_WHEELCHAIR,AVG_BICYCLE,AVG_KNEEL,SUM_PASSENGERS_ON,SUM_PASSENGERS_OFF,SUM_VEHICLE_SEATS,SUM_FON,SUM_FOFF,SUM_RON,SUM_ROFF,SUM_LOAD,SUM_PASSENGER_MILES,SUM_WHEELCHAIR,SUM_BICYCLE,SUM_KNEEL,AVG_LOAD_P,TRIPS_EARLY,TRIPS_LATE,TRIPS_ONTIME,AVG_SERVICED,MAX_LOAD_P,LAT,LON,ONTIME,STOP_KEY,TRIPS_COUNT,TRIPS_GROSS,AVG_SEGMENT_KM
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,230,100262,100262,BAY-E,X,-1,,,,,,12.018,0,0,36,8,14,,0,0,0,0,0,361,0,0,0,0,82,,0,0,0,22,,,,0,0.368421053,37.542593,-77.43228,,,10,10,
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,240,2644,2644,TRANSFER PLAZA BAY E,N,0,0.260606061,,,,,3.1875,0,0,36,8,14,2.110909091,0,0,0,2,3,361,2,1,0,2,81,21.10909091,0,0,0,22,0,0,0,0.1,0.368421053,37.542387,-77.432306,0,,10,10,0.4194048
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,240,99999,294,,,0,0,,,,,0.7,2,0,37,18,18,0,0,0,0,2,0,37,2,0,0,0,18,0,0,0,0,48,0,0,0,1,0.486486486,,,0,,1,1,0
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,240,99999,295,,,0,0,,,,,0.17,1,0,37,19,19,0,0,0,0,1,0,37,1,0,0,0,19,0,0,0,0,51,0,0,0,1,0.513513514,,,0,,1,1,0
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,240,99999,1033,,,0,0,,,,,0.1,1,0,37,15,15,0,0,0,0,1,0,37,1,0,0,0,15,0,0,0,0,40,0,0,0,1,0.405405405,,,0,,1,1,0
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,240,99999,1036,,,0,0,,,,,0.15,1,0,37,16,16,0,0,0,0,1,0,37,1,0,0,0,16,0,0,0,0,43,0,0,0,1,0.432432432,,,0,,1,1,0
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,250,922,922,8TH/CLAY,S,0,0.094318182,,,,,16.307,0,1,36,7,18,0.707386364,0,0,0,0,11,361,0,8,0,6,75,7.073863636,0,0,0,20,0,0,0,0.7,0.473684211,37.542883,-77.433374,0,,10,10,0.1517904
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,250,99999,2644,,,0,0,,,,,12.56,1,5,36,4,14,0,0,0,0,9,32,217,9,34,0,0,27,0,0,0,0,12,0,0,0,1,0.368421053,,,0,,6,6,0
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,270,298,298,8TH/MARSHALL,S,0,0.143181818,,,,,4.667,0,0,36,5,14,0.744545455,0,0,0,0,0,361,0,0,0,0,52,7.445454545,0,0,0,14,0,0,0,0,0.368421053,37.541891,-77.43432,0,,10,10,0.2304288
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,270,99999,2644,,,0,0,,,,,12.63333333,2,6,36,3,4,0,0,0,0,7,18,109,7,18,0,0,10,0,0,0,0,9,0,0,0,1,0.105263158,,,0,,3,3,0
2019-05v2,SAT,AM Early,1,5,5:5,WEST,,,,,280,2965,2965,8TH/GRACE,S,0,0.129545455,,,,,0.007,0,0,36,4,14,0.518181818,0,0,0,0,1,361,0,1,0,0,40,5.181818182,0,0,0,11,0,0,0,0.1,0.368421053,37.540293,-77.435842,0,,10,10,0.2084832
