STOP_ID,STOP,LAT,LON
3341,Chamberlayne/Watkins,37.59936,-77.449664
3342,Government/Rawlings,37.517977,-77.39704
3343,Government/Rawlings,37.51796,-77.39691
3344,Atlantic at Brook Run Apartments,37.614202,-77.459209
3345,Brook/Brook Run,37.609193,-77.457041
3346,Fareva Parking Lot West,37.486057,-77.363421
3347,Fareva Parking Lot East,37.485283,-77.360865
3351,Evansway Lane/Ragsdale,37.54043,-77.57291
3363,25TH/S,37.540077,-77.410861
3365,CHAMBERLAYNE/AZALEA,37.601405,-77.450078
3366,BROAD/DEEP RUN,37.612299,-77.520162
3367,Lombardy/Lakeview,37.541417,-77.463744
3368,Pennsylvania/Georgia,37.534191,-77.472007
3369,Creighton/Nine Mile,37.542493,-77.40017
3370,X/22nd,37.546607,-77.409284
3371,21st/Fairfield,37.54832,-77.408876
3372,21st/Phaup,37.550734,-77.40736
3373,23rd/Franklin,37.530838,-77.422331
3374,25th/Phaup,37.550157,-77.403423
3375,26th/McDonough,37.518944,-77.459431
3376,2nd/Brown's Island Way,37.53682,-77.447592
3377,2nd/Brown's Island Way,37.536041,-77.44819
3378,Broad/Bethlehem,37.613026,-77.520843
3379,Broad/Springfield,37.640102,-77.558528
3384,E Richmond/Oakwood,37.53448,-77.396552
3385,25th/S,37.540009,-77.410769
3386,Belt at Southside Plaza,37.503839,-77.475478
3397,Nine Mile/Cedar Fork,37.546339,-77.364573
3400,Broad/Hancock,37.551051,-77.450768
3407,Grove/Maple,37.573029,-77.519682
3408,Grove/Maple,37.572823,-77.52005
3409,Hermitage/Princeton,37.592759,-77.46492
3410,3rd/Leigh,37.547058,-77.436488
3411,4th/Franklin,37.542033,-77.439728
3412,Main/1st,37.542502,-77.443305
3413,Main/Allen,37.548355,-77.463237
3414,Main/Laurel,37.545877,-77.450052
3414,Main/Laurel,37.54587953,-77.4501442
3414,Main/Laurel,37.54587967,-77.45014911
3414,Main/Laurel,37.54587957,-77.45014565
3414,Main/Laurel,37.54587978,-77.4501532
3414,Main/Laurel,37.54587934,-77.45013722
3414,Main/Laurel,37.54587947,-77.45014174
3415,Main/Harrison,37.545971,-77.455191
3416,Main/Monroe,37.545098,-77.44766
3417,Main/Plum,37.547005,-77.459501
3418,Main/Stafford,37.55107,-77.470644
3419,Overbrook/1405,37.565533,-77.454678
3420,Overbrook/Hermitage,37.565427,-77.458554
3421,Overbrook/Hermitage,37.565543,-77.458532
3422,Staples Mill/Augusta,37.578705,-77.496282
3423,Staples Mill/Radford,37.580514,-77.494488
3424,Venable/22nd,37.538243,-77.418042
3425,Venable/22nd,37.538367,-77.417721
3426,Westbrook/Stratford,37.596566,-77.457262
3427,Westbrook/Stratford,37.596634,-77.457621
3428,9th/Marshall (Mid-block between Marshall +Broad,37.541163,-77.433362
3429,WESTOVER HILLS/CRUTCHFIELD,37.511572,-77.488207
3430,Southwood at 4606,37.493786,-77.481021
3431,Belt Blvd. At Hickory Hills Rec. Ctr.,37.479931,-77.461261
3432,Overbrook/1400 Overbrook,37.565403,-77.454832
3433,Westover Hills and Chateau de Ville,37.513755,-77.489391
3434,Broad Rock Blvd. at McGuire St.,37.501509,-77.468578
3435,2nd/Franklin,37.542709,-77.441793
3436,2nd/Spring,37.538013,-77.446367
3437,2nd/Spring,37.537934,-77.446141
3438,2nd/Broad,37.544792,-77.439822
3439,31st/O,37.533376,-77.408322
3440,31st/O,37.533692,-77.408247
3441,31st/R,37.53586,-77.405885
3442,31st/R,37.536145,-77.405898
3443,31st/U,37.538435,-77.403462
3444,31st/U,37.538636,-77.403671
3445,3rd/Canal,37.539835,-77.44331
3446,3rd/Franklin,37.542176,-77.441078
3447,3rd/Dill,37.569408,-77.417007
3448,3rd/Marshall,37.545002,-77.438428
3449,Bainbridge/13th,37.521345,-77.445674
3450,Bainbridge/29th,37.51456,-77.461051
3451,Bainbridge/29th,37.514681,-77.460985
3452,Bainbridge/Clopton,37.515964,-77.457366
3453,Bainbridge/12th,37.52189,-77.444652
3454,Bells/Belt,37.472466,-77.454584
3455,Bells/Jeff Davis,37.473148,-77.443399
3456,Bells/Phillip Morris Gate F,37.469738,-77.434969
3457,Bells/Phillip Morris Gate H,37.472631,-77.437955
3458,Bells/Castlewood,37.472796,-77.447568
3459,Belt/Twyman,37.476436,-77.456955
3460,Belvidere/Cary,37.544555,-77.449199
3461,Belvidere/Cary,37.544237,-77.448839
3462,Belvidere/Franklin,37.546854,-77.448658
3463,Belvidere/Franklin,37.546971,-77.44895
3465,Broad/50th,37.584825,-77.497087
3466,Broad Rock/33rd,37.504999,-77.464005
3467,Broad Rock/36th,37.503,-77.466126
3468,Brookland Park/Richmond Henrico Turnpike,37.571276,-77.427239
3469,Brookland Park/Richmond Henrico Turnpike,37.571152,-77.427417
3470,Carter/Dakota,37.535583,-77.469537
3471,Carter/Dakota,37.535864,-77.46979
3472,Cary/Addison,37.549457,-77.470417
3473,Cary/Robinson,37.550647,-77.473743
3474,Chapel Dr at McGuire Park Cir,37.500684,-77.46644
3475,Clay at Altamont  before apartment entrance,37.565494,-77.470436
3476,Clopton/Hargrove,37.517407,-77.458289
3477,Cofer/Gross,37.492422,-77.461348
3478,Cofer/Gross,37.492288,-77.461339
3479,Cofer/Yale,37.492762,-77.457878
3480,Cofer/Yale,37.492678,-77.457459
3481,Colorado/Maymont Village Apts,37.537354,-77.468179
3482,COOL/23RD,37.55196,-77.405457
3483,Creighton/Walcott,37.545505,-77.397931
3484,Creighton at Community Center,37.544616,-77.398774
3485,Crutchfield/Norcroft,37.51104,-77.483213
3486,Crutchfield/Roanoke,37.512057,-77.475314
3487,Crutchfield at GWHS Track,37.511447,-77.478859
3488,Davis/Broad,37.559874,-77.466352
3488,DMV Drive/Leigh,37.561153,-77.463758
3489,FAIRMOUNT/24TH,37.540723,-77.411636
3490,FAIRMOUNT/24TH,37.540775,-77.411433
3491,Freeman/French,37.548242,-77.48851
3492,Freeman/Maplewood,37.550982,-77.487558
3493,Harwood/Keswick,37.503589,-77.441852
3494,Harwood/Overlook,37.503507,-77.441852
3495,Hermitage/Rhoadmiller,37.566688,-77.46074
3496,Hermitage/Rhoadmiller,37.566796,-77.460483
3497,Hermitage/Sherwood,37.571302,-77.460964
3498,Hermitage/Sherwood,37.570402,-77.460637
3499,Belt at Hickory Hill Community Center,37.48008,-77.460784
3500,Holly Spring/Caulder,37.503453,-77.461017
3501,Hopkins/McGuire,37.49685,-77.460329
3502,Idlewood at McCloy,37.551356,-77.483234
3503,Kane/Fairfield,37.548442,-77.398804
3504,Kane/Fairfield,37.548544,-77.399158
3505,Libbie/Guthrie,37.577174,-77.516183
3506,Willow Lawn/Grace,37.579924,-77.500466
3507,Libbie/York,37.575178,-77.517859
3508,Libbie/York,37.575131,-77.517677
3509,Libbie/Guthrie,37.577291,-77.516437
3510,Lombardy/Winder,37.538281,-77.465796
3511,Lombardy/Winder,37.53954,-77.464737
3512,Lombardy/Broad,37.555706,-77.454767
3513,Main/Rowland,37.549663,-77.466966
3514,Main/5th,37.540357,-77.439737
3515,Main at East Riverfront,37.521957,-77.416686
3516,Maple/Bremo,37.583179,-77.515372
3517,Maplewood/McCloy,37.550056,-77.484848
3518,Marshall/Sheppard,37.564111,-77.470831
3519,Meadow/Idlewood,37.54604,-77.467854
3520,Midlothian/37th,37.510531,-77.473714
3521,North/Culpepper,37.580358,-77.433563
3522,North/Culpepper,37.580228,-77.433397
3523,Orleans/Main,37.517739,-77.413974
3524,Orleans/Main,37.517653,-77.413609
3525,DMV Drive/Broad,37.56004,-77.464627
3527,Prince Hall/E Broad Rock,37.502097,-77.466559
3528,Randolph/Winder,37.538166,-77.462397
3529,Rawlings/Government,37.518293,-77.396822
3530,Semmes/20th,37.522449,-77.453468
3531,Semmes/22nd,37.521345,-77.455424
3532,Sheppard/Grayland,37.55105,-77.479761
3533,Sheppard/Grayland,37.550821,-77.479694
3534,Sherwood at driveway,37.570054,-77.450914
3535,Sherwood at first entrance to PET Dairy,37.570231,-77.456434
3536,Sherwood/Hardy,37.570098,-77.457056
3537,Sherwood at Pfizer entrance,37.570188,-77.451015
3538,St. Mary's Hospital at Monument,37.583954,-77.513989
3539,U/28th,37.540266,-77.40598
3540,Venable/Pink,37.538382,-77.414376
3541,Venable/Pink,37.538235,-77.414627
3542,Warwick/Alberene,37.493928,-77.490169
3543,Warwick/Hodges,37.495515,-77.493727
3544,Warwick/Queen Anne,37.496505,-77.496474
3545,Warwick/Queen Anne,37.496382,-77.496939
3546,Warwick/Warwick Village,37.49708,-77.500226
3547,Westbrook/Hermitage,37.595547,-77.465979
3548,Westover Hills at Reedy,37.517334,-77.488422
3549,Willow Lawn/Baywood,37.577208,-77.50527
3550,Willow Lawn/Dunbar,37.576146,-77.508005
3551,Willow Lawn/Franklin,37.577098,-77.504679
3552,Willow Lawn/Wythe,37.578062,-77.502224
3553,Bells/Belt,37.472248,-77.454148
3554,3rd/Jackson,37.547593,-77.435706
3555,Belt at Circle Shopping Center,37.503228,-77.474487
3556,E Belt/Castlewood,37.472591,-77.4469
3557,E Belt/Chalfont,37.490329,-77.468919
3558,E Belt/Twyman,37.476921,-77.458009
3559,North/Brookland Park,37.571736,-77.432842
3560,Main at East Riverfront,37.52146,-77.416083
3561,Eastgate/Nine Mile,37.5452,-77.362742
3562,Colwyck/Laburnum,37.543107,-77.365639
3563,Midlothian at 7901,37.497955,-77.542388
3564,Bellemeade/Jefferson Davis,37.491504,-77.445339
3565,Bellemeade/Jefferson Davis,37.491203,-77.444765
3566,Quioccasin/Gayton,37.607098,-77.59302
3567,Quioccasin/Pemberton,37.607386,-77.577747
3568,Quioccasin/Regency Woods,37.607471,-77.585527
3569,Gayton Crossing at Stoneridge,37.605672,-77.590943
3570,Quioccasin/Farmington,37.607224,-77.585062
3571,Quioccasin/Shane,37.607252,-77.579413
3572,Quioccasin/Blue Jay,37.605771,-77.572944
3573,Quioccasin/Imperial,37.606147,-77.573406
3574,Starling/Quioccasin,37.605133,-77.568906
3575,Quioccasin/Starling,37.604645,-77.569782
3576,Eastridge/Three Chopt,37.602055,-77.561738
3577,Lewis at 5361,37.51447,-77.340551
3578,Lewis at 5300,37.514705,-77.340731
3579,Lewis/Huntsman,37.516807,-77.340731
3580,Lewis/Huntsman,37.516842,-77.34056
3581,Williamsburg/Cambrai,37.518495,-77.370676
3582,Williamsburg/Cambrai,37.518367,-77.370447
3583,Williamsburg/Charles City,37.518474,-77.378325
3584,Williamsburg/Charles City,37.518239,-77.377409
3585,Williamsburg/Kemp,37.517861,-77.386356
3586,Williamsburg/Kemp,37.517811,-77.386096
3587,Junction/S Washington Hwy (Route 1),37.75573,-77.470041
3588,Brookland Park Blvd. at Alpine,37.570435,-77.423268
3589,Brookland Park Boulevard/Chamberlayne,37.572031,-77.444663
3590,Brookland Park Boulevard/Chamberlayne,37.572261,-77.444926
3591,Brookland Park/Hanes,37.571712,-77.435417
3592,Brookland Park Boulevard/Lamb,37.571352,-77.430549
3593,Brookland Park Blvd./Lamb,37.571443,-77.430238
3594,Brookland Park Boulevard/Montrose,37.571827,-77.439932
3595,Brookland Park Boulevard/Montrose,37.57189,-77.439645
3596,Brookland Park Boulevard/Napoleon,37.570716,-77.42388
3597,Brookland Park Boulevard/North,37.571408,-77.432422
3598,Brookland Park Boulevard/Seminary,37.572186,-77.447242
3599,Brookland Park Boulevard/Seminary,37.572417,-77.447053
3600,Brookland Park Boulevard/Woodcliff,37.570061,-77.420213
3601,Brookland Park Boulevard/Woodcliff,37.570252,-77.420638
3602,Cary/Belvidere,37.543991,-77.448296
3603,Cary/Foushee,37.542268,-77.445437
3604,Cary/Freeman,37.554544,-77.484724
3605,Cary/Harrison,37.544486,-77.455505
3606,Cary/Laurel,37.544494,-77.451787
3607,Cary/Lombardy,37.546267,-77.461362
3608,Cary/McCloy,37.55365,-77.482218
3609,Cary/Nansemond,37.555349,-77.486931
3610,Cary/Randolph,37.545136,-77.458266
3611,Cary/Rowland,37.548527,-77.467836
3612,Westbrook and Crestwood,37.596339,-77.460739
3613,25th/BROAD,37.531707,-77.41863
3614,25th/BROAD,37.531801,-77.418747
3640,Forest Hill/Anwell,37.53229,-77.555284
3641,Broad/Springfield,37.641503,-77.562078
3642,Broad/Stillman,37.642687,-77.564978
3643,Broad/Deep Rock,37.645231,-77.571264
3644,Broad/Gaelic,37.646232,-77.577135
3645,Broad/Innsbrook,37.64652,-77.579399
3646,Broad/Dominion,37.647628,-77.58796
3647,Broad/Tom Leonard,37.649376,-77.600878
3648,Broad/John Rolfe,37.650517,-77.606485
3649,Broad/Pouncey Tract,37.651261,-77.610236
3650,Broad/Spring Oak,37.651921,-77.614251
3651,Broad/Lauderdale,37.653904,-77.621989
3652,Broad/Short Pump Towne Center- West Entrance,37.655897,-77.626493
3653,Broad/Towne Center West,37.657595,-77.630246
3654,Broad/Hayden,37.659973,-77.635684
3655,Broad/Cabela,37.660593,-77.638222
3656,Bon Secours Pkwy Lot/Robert Atack Way,37.662673,-77.643004
3657,Bon Secours Pkwy/Robert Atack Way,37.663725,-77.640336
3658,Aldi/Bon Secours Pkwy,37.662978,-77.644296
3659,Bon Secours Pkwy/Saunders Tavern Trail,37.662629,-77.644797
3660,Broad/Hayden,37.659086,-77.634544
3661,Broad/Gayton,37.658038,-77.632088
3662,Broad/Lauderdale,37.654354,-77.623906
3663,Broad/Spring Oak,37.651788,-77.614805
3664,Broad/Pump,37.650872,-77.610165
3665,Broad/Brownstone,37.649481,-77.603375
3666,Broad/Dominion,37.647093,-77.586127
3667,Broad/Cox,37.646545,-77.582343
3668,Broad/Gaelic,37.645971,-77.577801
3669,Broad/Deep Rock,37.645156,-77.572028
3670,Broad/Stillman,37.642885,-77.566263
3671,Libbie Lake South/Libbie Lake East,37.589155,-77.495281
3672,Libbie Lake South at Libbie Mill Library,37.589768,-77.49585
3673,Staples Mill/Libbie Mill East,37.591527,-77.493335
3674,Staples Mill/Libbie Mill East,37.591519,-77.492938
3675,Wistar/Staples Mill,37.62222,-77.503287
3676,Staples Mill/Wistar,37.622164,-77.502885
3677,Staples Mill/Heisler,37.627905,-77.505524
3678,Shrader/Enterprise,37.626006,-77.527076
3679,Shrader/Cardinal,37.623124,-77.522251
3680,Wistar/Wistar Village,37.622692,-77.512078
3683,Prince Henry at Administration Building,37.628948,-77.514299
3684,Prince Henry at Henrico Government Center,37.627593,-77.5169
3685,Shrader/Carousel,37.629373,-77.529576
3686,Shrader/Hungary Spring,37.624217,-77.524677
3687,Staples Mill/Amtrak Richmond Station,37.617704,-77.496972
3688,Warwick/Woodstock,37.495177,-77.49234
3689,Warwick/Felton,37.493553,-77.488961
3693,Harwood/Jeff Davis,37.503234,-77.446068
3694,Crutchfield/George Wythe parking lot,37.510755,-77.485874
3695,Crutchfield/Westover Hills,37.510927,-77.486457
3696,Maywill at Vital Records and Health Statistics,37.582015,-77.489616
3697,Staples Mill/W Marshall,37.583403,-77.492294
3699,Belmont/Ellwood,37.553816,-77.479787
3700,Hermitage/Clay,37.559124,-77.460044
3701,Midlothian/Giant  EB,37.505289,-77.50243
3702,Midlothian/Giant,37.505607,-77.502644
3703,Williamsburg/Creedmore,37.51555,-77.392312
3704,Williamsburg/Creedmore,37.515797,-77.39215
3705,Leigh/11th  EB,37.542511,-77.429163
3706,Leigh/11th,37.542768,-77.42905
3707,Dummy Stop - Randolph/Colorado,37.537434,-77.462976
100001,RB,37.560706,-77.467035
100003,21M,37.53392,-77.422439
100005,3CH,37.590809,-77.53123
100015,HAM,37.54591,-77.45541
100025,COR,37.546082,-77.419426
100028,9B,37.540857,-77.433843
100029,14BK,37.536211,-77.431284
100040,8MS,37.542187,-77.433931
100041,UR,37.580228,-77.534838
100049,WLA,37.583207,-77.498193
100060,MCL,37.53757,-77.47244
100073,2MS,37.545421,-77.439332
100074,NBK,37.571194,-77.432777
100076,MSA,37.589715,-77.43961
100078,1M,37.54583,-77.440471
100080,7M,37.539209,-77.438184
100082,HM,37.579981,-77.421343
100083,MBB,37.569858,-77.418104
100085,AG,37.520735,-77.401262
100086,HE,37.510409,-77.392048
100091,PLA,37.502249,-77.475377
100092,MHS,37.498797,-77.470198
100093,BADP,37.464431,-77.454528
100096,CS,37.480741,-77.511565
100097,CKW,37.489512,-77.482275
100099,COW,37.517925,-77.448805
100104,CH,37.514833,-77.524371
100104,CH,37.51483417,-77.52437308
100104,CH,37.51483413,-77.52437301
100104,CH,37.51483417,-77.5243731
100104,CH,37.51483419,-77.52437313
100104,CH,37.51483411,-77.52437297
100104,CH,37.51483414,-77.52437303
100104,CH,37.51483361,-77.52437209
100104,CH,37.51483426,-77.52437325
100104,CH,37.51483395,-77.5243727
100104,CH,37.51483405,-77.52437287
100104,CH,37.51483398,-77.52437276
100104,CH,37.51483398,-77.52437274
100104,CH,37.51483367,-77.52437219
100104,CH,37.51483396,-77.52437271
100104,CH,37.51483402,-77.52437282
100104,CH,37.51483406,-77.52437289
100104,CH,37.514847,-77.524396
100104,CH,37.51484389,-77.52439044
100104,CH,37.51484525,-77.52439288
100104,CH,37.51484233,-77.52438767
100105,FHJ,37.522588,-77.491435
100108,HS,37.532093,-77.544023
100109,WM,37.533807,-77.532202
100111,FLAM,37.445767,-77.441477
100117,CM,37.499958,-77.436936
100118,COH,37.522963,-77.440907
100121,AZ,37.60076,-77.454025
100125,BCH,37.572182,-77.445279
100126,2B,37.544621,-77.440098
100127,DBVI,37.602526,-77.436678
100128,TH,37.609393,-77.424908
100129,HNRH,37.602855,-77.429911
100130,RFLDP,37.612861,-77.444038
100140,HC,37.628422,-77.509614
100141,BHS,37.622196,-77.526529
100142,DSM,37.615431,-77.497773
100145,BG,37.609053,-77.518493
100146,GMAY,37.639129,-77.571968
100147,PEMB,37.641283,-77.562326
100150,PF,37.619767,-77.556728
100152,GLCL,37.614576,-77.501628
100155,DLM,37.485214,-77.364074
100156,AP,37.507056,-77.333407
100160,MH,37.498796,-77.470198
100162,OGD,37.535076,-77.591145
100163,FHH,37.53637,-77.565818
100164,8CR,37.53789,-77.438017
100172,MS-3,37.54495,-77.438521
100175,STMC,37.540522,-77.567121
100177,MAX,37.451703,-77.426551
100180,CM20,37.417928,-77.628985
100187,17B,37.53523,-77.426911
100190,NMDK,37.524319,-77.30373
100191,LNM,37.544199,-77.369998
100193,NMLM,37.530059,-77.312699
100195,LNA,37.584989,-77.435391
100196,GMLN,37.52663,-77.361499
100203,MLBD,37.52013,-77.365901
100215,WO,37.529786,-77.354451
100216,NLAB,37.584851,-77.440528
100217,BAZ,37.600262,-77.45426
100218,CH-SQ,37.498866,-77.533972
100224,BHCR,37.607249,-77.443951
100226,W-MEC,37.55432,-77.41258
100228,CHL,37.584631,-77.44731
100236,SPR-GR,37.50109,-77.527811
100238,MCA,37.537569,-77.47244
100239,FHWB,37.521029,-77.488321
100240,MN-10,37.53773,-77.435501
100241,ST-MA,37.58478,-77.512909
100243,KROGER,37.498,-77.526785
100252,BAY-G,37.542595,-77.43228
100253,BAY-H,37.542596,-77.43228
100254,BAY-C,37.542591,-77.43228
100255,BAY-D,37.542592,-77.43228
100256,BAY-A,37.54259,-77.43228
100258,BAY-I,37.54362,-77.431379
100260,BAY-F,37.542594,-77.43228
100262,BAY-E,37.542593,-77.43228
100263,BAY-B,37.541699,-77.433068
100264,PTCa,37.2265,-77.405304
100265,PTCd,37.226501,-77.405304
100267,OLV-HL,37.548189,-77.423969
100269,KD,37.841837,-77.446301
100270,7MS,37.542709,-77.434851
100271,CNTURA,37.49802,-77.54326
100276,CWBN,37.511286,-77.483353
100278,HS-H,37.50034,-77.457959
100280,BR-4,37.543559,-77.43843
100354,ATL,37.611602,-77.457238
100355,AZ SE,37.601622,-77.452628
100357,HO-M,37.515372,-77.524568
100357,HO-M,37.51533849,-77.52455702
100357,HO-M,37.51533075,-77.52455449
100357,HO-M,37.51532918,-77.52455397
100357,HO-M,37.51533082,-77.52455451
100357,HO-M,37.51527655,-77.52453673
100357,HO-M,37.515022,-77.52445333
100375,ARTDIS,37.545652,-77.441908
100376,BR-LOM,37.562782,-77.448108
100377,BRTORL,37.517692,-77.414088
100378,BRTWLA,37.584512,-77.496998
100383,CH-BP,37.572082,-77.445278
100384,GOVCTR,37.540922,-77.434018
100386,M-13,37.536269,-77.433121
100387,MAINST,37.533872,-77.429248
100388,SCIMUS,37.561272,-77.468148
100389,SHKBTM,37.529242,-77.421618
100390,20-SW,37.524042,-77.454678
100391,23-FR,37.531012,-77.422258
100392,26-SEM,37.602242,-77.569788
100393,28-U,37.540212,-77.406228
100394,29NM,37.541387,-77.403733
100395,3-DIL,37.569252,-77.417188
100396,3-MS,37.544892,-77.438488
100397,9C,37.537732,-77.436718
100398,ARM-HS,37.552362,-77.406538
100399,ASH-JU,37.755562,-77.471398
100400,BAY-J,37.543621,-77.431379
100401,BBB,37.499724,-77.47113
100402,BLL-JD,37.473092,-77.443628
100403,BLM-JD,37.491412,-77.445488
100404,BLT-PL,37.503822,-77.475348
100405,BP-NA,37.571492,-77.432718
100406,BR-11,37.539732,-77.432138
100407,BR-JV,37.475812,-77.481308
100408,BR-MAL,37.572902,-77.482928
100409,BR-PAR,37.632582,-77.540278
100410,BR-SN,37.474552,-77.481988
100434,CH-WL,37.605772,-77.449958
100435,CR-LAU,37.544492,-77.451598
100436,CR-NA,37.555252,-77.486558
100437,CR-ROB,37.550752,-77.473908
100438,C-SH,37.504232,-77.475978
100439,DMD,37.573319,-77.464311
100440,DV-BR,37.560012,-77.466048
100441,ENM,37.546882,-77.362968
100442,GAY-CR,37.505492,-77.47928
100443,G-MDL,37.505412,-77.502218
100444,GREY,37.571582,-77.465258
100445,GR-MAL,37.562092,-77.492428
100446,HR-LAB,37.584812,-77.462528
100447,JD-BEL,37.491222,-77.445468
100448,LAB-AU,37.523932,-77.352758
100449,LN-HAR,37.503942,-77.435428
100450,M-27,37.533992,-77.413658
100451,MAR-BY,37.584982,-77.500298
100452,MC-MPL,37.550032,-77.484688
100453,MN-LAU,37.54588,-77.451692
100453,MN-LAU,37.54588233,-77.45167487
100453,MN-LAU,37.54588246,-77.45167395
100453,MN-LAU,37.54588237,-77.4516746
100453,MN-LAU,37.54588256,-77.4516732
100453,MN-LAU,37.54588216,-77.45167616
100453,MN-LAU,37.54588227,-77.45167532
100454,MN-STA,37.550972,-77.470818
100455,MS-33,37.528052,-77.410728
100456,NM-27,37.540932,-77.407018
100457,NM-BP,37.543302,-77.396688
100458,NME,37.546992,-77.362628
100459,OAK-BX,37.534212,-77.398448
100460,ORL-M,37.517693,-77.414088
100461,PA-MAL,37.566212,-77.489728
100462,PRN-HA,37.502422,-77.466888
100463,Q-STAR,37.604462,-77.569068
100464,RL-GOV,37.517962,-77.396958
100465,RUF-JD,37.479362,-77.444248
100466,SEM-26,37.521462,-77.455468
100467,V-PK,37.538332,-77.414488
100468,WIL-CH,37.518362,-77.378768
100469,26-MCD,37.518712,-77.459378
100470,AMTRK,37.617612,-77.496978
100474,CLO-HA,37.517562,-77.458338
100475,DMV,37.56116381,-77.46374459
100475,DMV,37.56116517,-77.46374292
100475,DMV,37.56116273,-77.46374593
100475,DMV,37.56116307,-77.46374552
100475,DMV,37.56116221,-77.46374658
100475,DMV,37.56116343,-77.46374507
100475,DMV,37.56116292,-77.4637457
100475,DMV,37.56116322,-77.46374533
100475,DMV,37.56116302,-77.46374558
100475,DMV,37.56116239,-77.46374636
100475,DMV,37.56116242,-77.46374632
100475,DMV,37.56115803,-77.46375176
100475,DMV,37.561153,-77.463758
100475,DMV,37.56115509,-77.46375541
100475,DMV,37.56115507,-77.46375543
100475,DMV,37.56115515,-77.46375534
100475,DMV,37.56115429,-77.4637564
100475,DMV,37.56115521,-77.46375526
100475,DMV,37.56115474,-77.46375584
100475,DMV,37.56115476,-77.46375582
100475,DMV,37.56115531,-77.46375514
100475,DMV,37.56115539,-77.46375503
100475,DMV,37.56115472,-77.46375587
100475,DMV,37.56115441,-77.46375625
100475,DMV,37.56115494,-77.46375559
100475,DMV,37.56115506,-77.46375545
100475,DMV,37.56115504,-77.46375547
100475,DMV,37.56115505,-77.46375546
100475,DMV,37.56115501,-77.46375551
100475,DMV,37.561155,-77.46375553
100475,DMV,37.56115507,-77.46375544
100475,DMV,37.5611542,-77.46375652
100475,DMV,37.561155,-77.46375552
100475,DMV,37.56115495,-77.46375559
100475,DMV,37.56115418,-77.46375654
100475,DMV,37.56115444,-77.46375622
100475,DMV,37.56115422,-77.46375649
100475,DMV,37.56115421,-77.4637565
100475,DMV,37.56115451,-77.46375612
100475,DMV,37.561299,-77.463577
100476,H-SSP,37.500585,-77.476034
100477,Jef-Ru,37.47932,-77.444268
100478,L-MILL,37.589344,-77.494287
100479,SHR-HS,37.624162,-77.524508
100480,SP-WGM,37.663041,-77.644984
100481,AL-BCP,37.660692,-77.639168
100482,BR-DOM,37.647242,-77.586068
100484,PA-RPL,37.589372,-77.529078
100485,PAT-3C,37.592452,-77.533758
100486,RH,37.555192,-77.471408
