AVG_PASSENGERS_OFF,AVG_PASSENGERS_ON,AVG_PASSENGER_MILES,AVG_SEGMENT_MILES,SUM_PASSENGERS_OFF,SUM_PASSENGERS_ON,SUM_PASSENGER_MILES,TIME_PERIOD_SORT,TRIPS_COUNT,SERVICE_TYPE
0,0,1.347443182,0.211363636,0,0,21.55909091,4,16,0
0,0,1.31032197,0.207575758,1,0,20.96515152,4,16,0
1,0,0,0,2,0,0,4,2,0
0,0,1.127556818,0.184090909,1,0,18.04090909,4,16,0
0,0,2.634090909,0.439015152,2,0,42.14545455,4,16,0
0,0,1.5421875,0.2625,0,0,24.675,4,16,0
2,0,0,0,2,0,0,4,1,0
0,0,0.93688447,0.159469697,0,0,14.99015152,4,16,0
0,0,0,0,1,1,0,4,2,0
0,0,1.517045455,0.252840909,0,2,24.27272727,4,16,0
0,0,0.820454545,0.136742424,0,0,13.12727273,4,16,0
0,0,7.227272727,1.204545455,1,1,115.6363636,4,16,0
0,0,1.053314394,0.171969697,0,0,16.8530303,4,16,0
0,1,0,0,0,1,0,4,1,0
0,1,0,0,0,1,0,4,1,0
0,0,1.316642992,0.214962121,0,0,21.06628788,4,16,0
0,0,1.175118371,0.191856061,0,0,18.80189394,4,16,0
0,0,1.080681818,0.180113636,2,0,17.29090909,4,16,0
1,0,0,0,4,3,0,4,4,0
0,0,0.529971591,0.10094697,14,3,8.479545455,4,16,0
0,0,0,0,13,0,0,4,16,0
0,3,1.67745098,0.245833333,0,63,28.51666667,4,17,0
0,0,1.480926916,0.203030303,0,6,25.17575758,4,17,0
0,2,0,0,0,2,0,4,1,0
0,0,2.048529412,0.263825758,0,8,34.825,4,17,0
0,0,0.825,0.10625,0,0,14.025,4,17,0
0,0,8.15,1.049621212,0,0,138.55,4,17,0
1,1,0,0,1,1,0,4,1,0
0,0,2.088524955,0.264962121,0,2,35.50492424,4,17,0
0,0,1.276069519,0.15719697,0,4,21.69318182,4,17,0
0,1,0,0,0,2,0,4,2,0
0,0,3.585784314,0.435416667,0,0,60.95833333,4,17,0
0,0,2.555614973,0.301704545,6,10,43.44545455,4,17,0
0,0,0.987689394,0.112689394,2,7,16.7907197,4,17,0
0,0,1.572372159,0.192045455,0,0,25.15795455,4,16,0
1,1,0,0,4,3,0,4,3,0
2,0,0,0,2,0,0,4,1,0
0,0,1.421078431,0.168939394,3,0,24.15833333,4,17,0
0,0,1.479166667,0.177083333,3,2,25.14583333,4,17,0
0,0,0.801136364,0.096590909,1,0,13.61931818,4,17,0
0,0,1.641544118,0.197916667,0,0,27.90625,4,17,0
0,0,0.459090909,0.057386364,5,0,7.804545455,4,17,0
1,1,0,0,1,1,0,4,1,0
0,0,0,0,0,0,0,4,1,0
0,0,0.801637701,0.10094697,1,0,13.62784091,4,17,0
0,1,0,0,0,1,0,4,1,0
0,0,0.840741979,0.105871212,3,2,14.29261364,4,17,0
0,1,0,0,0,1,0,4,1,0
0,0,1.109959893,0.139772727,1,0,18.86931818,4,17,0
0,0,0,0,0,0,0,4,1,0
0,0,1.064416221,0.135037879,1,0,18.09507576,4,17,0
0,0,1.91535205,0.242992424,0,0,32.56098485,4,17,0
1,1,0,0,3,3,0,4,3,0
0,0,1.075612745,0.139583333,3,0,18.28541667,4,17,0
1,0,0,0,1,0,0,4,1,0
0,0,1.336564171,0.176136364,1,0,22.72159091,4,17,0
1,0,0,0,1,0,0,4,1,0
0,0,0,0,0,0,0,4,1,0
0,0,1.714839572,0.229545455,1,0,29.15227273,4,17,0
0,0,0.885227273,0.122348485,4,0,15.04886364,4,17,0
0,0,1.086898396,0.153977273,3,0,18.47727273,4,17,0
0,0,1.755236185,0.259469697,5,0,29.83901515,4,17,0
1,0,0,0,1,0,0,4,1,0
1,0,0,0,2,0,0,4,2,0
0,0,0.428676471,0.06875,6,0,7.2875,4,17,0
0,0,0.754578877,0.119886364,2,3,12.82784091,4,17,0
1,0,0,0,1,0,0,4,1,0
0,0,0.875423351,0.147348485,6,1,14.88219697,4,17,0
0,0,0.397203654,0.066856061,0,0,6.752462121,4,17,0
0,0,0.558088235,0.095833333,2,0,9.4875,4,17,0
0,0,1.252640374,0.228977273,9,3,21.29488636,4,17,0
0,0,4.581216578,0.865340909,3,0,77.88068182,4,17,0
0,0,1.037254902,0.191666667,0,2,17.63333333,4,17,0
0,0,2.51426025,0.46969697,1,0,42.74242424,4,17,0
0,1,0,0,0,1,0,4,1,0
0,0,2.969463012,0.554734848,1,0,50.48087121,4,17,0
1,1,0,0,1,1,0,4,1,0
0,0,1.349387255,0.252083333,0,0,22.93958333,4,17,0
0,0,0.97934492,0.182954545,0,0,16.64886364,4,17,0
0,0,1.03206328,0.19280303,0,0,17.54507576,4,17,0
1,0,0,0,2,0,0,4,2,0
0,0,2.907575758,0.573863636,0,0,43.61363636,4,15,0
0,0,3.730113636,0.573863636,0,0,7.460227273,4,2,0
0,0,1.733199643,0.331060606,0,0,29.46439394,4,17,0
0,0,0.915184938,0.174810606,0,0,15.55814394,4,17,0
0,0,2.101058378,0.401325758,0,0,35.71799242,4,17,0
3,0,0,0,52,0,0,4,17,0
0,0,0.98530303,1.055681818,0,3,29.55909091,4,30,0
0,0,0.692171717,0.519128788,0,0,20.76515152,4,30,0
0,1,0,0,3,15,0,4,12,0
0,0,0.243939394,0.182954545,0,0,7.318181818,4,30,0
0,0,0.498484848,0.373863636,0,0,14.95454545,4,30,0
0,0,0.15959596,0.11969697,0,0,4.787878788,4,30,0
0,0,0.197493687,0.144507576,0,1,5.924810606,4,30,0
0,2,0,0,0,2,0,4,1,0
0,0,0.262784091,0.175189394,0,2,7.883522727,4,30,0
0,0,0.110511364,0.073674242,0,0,3.315340909,4,30,0
0,0,0.382386364,0.254924242,0,0,11.47159091,4,30,0
2,0,0,0,2,0,0,4,1,0
0,0,0.214318182,0.156818182,5,3,6.429545455,4,30,0
0,0,0.106060606,0.075757576,0,0,3.181818182,4,30,0
0,1,0,0,0,1,0,4,1,0
0,0,0.52989899,0.36969697,0,1,15.8969697,4,30,0
0,0,0.552430556,0.385416667,0,0,16.57291667,4,30,0
0,0,0.484835859,0.338257576,0,0,14.54507576,4,30,0
0,0,0.48375,0.3375,0,0,14.5125,4,30,0
0,0,1.218876263,0.850378788,0,0,36.56628788,4,30,0
1,0,0,0,1,0,0,4,1,0
0,1,0,0,0,1,0,4,1,0
0,0,0.394709596,0.275378788,0,0,11.84128788,4,30,0
0,0,0.604823232,0.421969697,0,0,18.14469697,4,30,0
0,0,0.561856061,0.401325758,1,0,16.85568182,4,30,0
0,0,0,0,27,0,0,4,30,0
1,0,0,0,1,0,0,4,1,0
0,0,0.289343434,0.25530303,0,25,8.68030303,4,30,0
0,0,0,0,0,0,0,4,1,0
0,0,0.448825758,0.328409091,5,12,13.46477273,4,30,0
0,0,0.265050505,0.193939394,0,0,7.951515152,4,30,0
0,0,0.44094697,0.314962121,0,1,13.22840909,4,30,0
0,0,0.379974747,0.278030303,1,0,11.39924242,4,30,0
1,0,0,0,3,0,0,4,2,0
0,0,1.068030303,0.843181818,0,0,32.04090909,4,30,0
0,0,0.361931818,0.278409091,0,1,10.85795455,4,30,0
0,1,0,0,0,1,0,4,1,0
0,0,0.578535354,0.433901515,0,0,17.35606061,4,30,0
0,0,0.530555556,0.397916667,0,0,15.91666667,4,30,0
0,0,0.328282828,0.246212121,0,0,9.848484848,4,30,0
0,0,0.117689394,0.090530303,1,0,3.530681818,4,30,0
0,0,0.127537879,0.103409091,5,3,3.826136364,4,30,0
0,0,0.203181818,0.169318182,6,5,6.095454545,4,30,0
0,2,0,0,0,2,0,4,1,0
0,0,0.045909091,0.038257576,4,2,1.377272727,4,30,0
0,0,0.187272727,0.156060606,0,0,5.618181818,4,30,0
0,0,0.12572601,0.107765152,1,0,3.771780303,4,30,0
0,0,0.158194444,0.139583333,1,0,4.745833333,4,30,0
3,0,0,0,3,0,0,4,1,0
0,0,0.185656566,0.17405303,4,5,5.56969697,4,30,0
0,1,0,0,0,1,0,4,1,0
0,0,0.125625,0.114204545,0,0,3.76875,4,30,0
0,0,0.29469697,0.29469697,3,0,8.840909091,4,30,0
0,0,0.078409091,0.078409091,0,0,2.352272727,4,30,0
0,0,0.674015152,0.652272727,0,1,20.22045455,4,30,0
1,0,0,0,2,0,0,4,2,0
0,0,0.130902778,0.135416667,0,0,3.927083333,4,30,0
0,0,0.668888889,0.716666667,2,1,20.06666667,4,30,0
0,0,0.30739899,0.329356061,0,0,9.221969697,4,30,0
0,0,0,0,3,0,0,4,30,0
0,2,2.104910714,0.25625,0,40,29.46875,4,14,0
0,1,1.005681818,0.111742424,10,21,14.07954545,4,14,0
0,0,1.210227273,0.134469697,0,0,16.94318182,4,14,0
0,0,0,0,2,3,0,4,4,0
0,0,1.992938312,0.216287879,0,2,27.90113636,4,14,0
0,1,0,0,0,3,0,4,2,0
0,1,0.968181818,0.095454545,4,14,13.55454545,4,14,0
0,0,3.757467532,0.370454545,0,0,52.60454545,4,14,0
0,0,1.554586039,0.154356061,1,0,21.76420455,4,14,0
0,0,2.811607143,0.279166667,0,0,39.3625,4,14,0
0,0,4.299188312,0.423863636,0,1,60.18863636,4,14,0
0,0,0.998917749,0.098484848,0,0,13.98484848,4,14,0
0,0,2.051623377,0.202272727,0,0,28.72272727,4,14,0
0,0,3.958441558,0.384848485,0,2,55.41818182,4,14,0
0,0,1.794155844,0.174431818,0,0,25.11818182,4,14,0
0,0,4.191179654,0.401893939,0,2,58.67651515,4,14,0
0,0,2.275324675,0.218181818,0,0,31.85454545,4,14,0
0,0,2.412743506,0.225189394,4,8,33.77840909,4,14,0
0,0,0,0,3,2,0,4,4,0
0,0,1.635768398,0.154734848,1,0,22.90075758,4,14,0
1,0,0,0,1,0,0,4,1,0
0,0,2.448295455,0.246590909,10,2,34.27613636,4,14,0
0,0,0.583982684,0.057575758,0,0,8.175757576,4,14,0
0,1,0,0,1,4,0,4,3,0
0,0,4.406845238,0.431439394,4,5,61.69583333,4,14,0
0,1,0,0,0,3,0,4,2,0
1,0,2.595995671,0.267234848,15,5,36.34393939,4,14,0
0,1,0,0,0,1,0,4,1,0
1,0,0,0,5,3,0,4,4,0
0,0,4.158495671,0.393371212,0,13,58.21893939,4,14,0
0,1,0,0,0,2,0,4,2,0
0,0,3.561282468,0.332386364,0,0,49.85795455,4,14,0
1,1,0,0,1,1,0,4,1,0
0,0,3.329951299,0.310795455,0,0,46.61931818,4,14,0
0,0,2.11038961,0.196969697,0,0,29.54545455,4,14,0
1,0,0,0,1,0,0,4,1,0
0,0,3.134402056,0.294507576,0,0,43.88162879,4,14,0
1,0,0,0,3,0,0,4,2,0
0,0,1.511363636,0.143939394,1,2,21.15909091,4,14,0
2,0,0,0,20,2,0,4,9,0
0,0,2.181412338,0.236742424,0,0,30.53977273,4,14,0
1,0,0,0,1,0,0,4,1,0
0,0,1.261066017,0.139015152,1,0,17.65492424,4,14,0
1,0,0,0,3,0,0,4,2,0
1,0,0,0,1,0,0,4,1,0
0,0,1.016666667,0.116666667,1,0,14.23333333,4,14,0
0,0,2.257792208,0.259090909,0,0,31.60909091,4,14,0
0,0,0,0,1,1,0,4,2,0
0,0,1.835281385,0.210606061,0,0,25.69393939,4,14,0
0,0,2.282548701,0.261931818,0,0,31.95568182,4,14,0
0,0,3.269507576,0.375189394,0,0,45.77310606,4,14,0
1,0,0,0,1,0,0,4,1,0
0,0,2.376785714,0.275,0,0,33.275,4,14,0
1,0,0,0,1,0,0,4,1,0
0,0,3.808441558,0.444318182,0,0,53.31818182,4,14,0
0,1,0,0,0,1,0,4,1,0
0,0,3.730140693,0.450189394,6,1,52.2219697,4,14,0
1,0,0,0,4,0,0,4,3,0
0,0,1.536931818,0.204924242,8,1,21.51704545,4,14,0
0,2,0,0,0,2,0,4,1,0
2,0,0,0,2,0,0,4,1,0
0,0,1.583685065,0.203409091,0,4,22.17159091,4,14,0
0,2,0,0,0,2,0,4,1,0
0,0,1.74338474,0.219886364,0,0,24.40738636,4,14,0
0,0,5.140056818,0.648295455,0,0,71.96079545,4,14,0
2,0,0,0,11,2,0,4,5,0
0,0,1.17288961,0.164204545,3,1,16.42045455,4,14,0
1,1,0,0,1,1,0,4,1,0
0,0,1.574675325,0.227272727,5,2,22.04545455,4,14,0
1,0,0,0,1,0,0,4,1,0
0,0,2.484415584,0.362310606,0,0,34.78181818,4,14,0
3,0,0,0,3,0,0,4,1,0
0,0,1.940151515,0.298484848,9,7,27.16212121,4,14,0
1,0,0,0,6,0,0,4,4,0
0,0,1.783522727,0.290340909,0,1,24.96931818,4,14,0
0,1,0,0,0,1,0,4,1,0
0,0,1.768952922,0.284659091,0,0,24.76534091,4,14,0
0,0,1.907832792,0.307007576,0,0,26.70965909,4,14,0
0,0,1.07849026,0.175568182,2,1,15.09886364,4,14,0
2,0,0,0,2,0,0,4,1,0
0,0,2.478192641,0.423106061,2,0,34.69469697,4,14,0
0,0,0,0,2,2,0,4,3,0
0,1,0,0,0,1,0,4,1,0
0,0,0,0,6,0,0,4,14,0
0,0,1.781372549,0.329166667,0,1,30.28333333,4,17,0
0,0,1.229946524,0.227272727,0,0,20.90909091,4,17,0
0,0,2.508065954,0.46344697,0,0,42.63712121,4,17,0
0,0,1.229445187,0.19905303,1,14,20.90056818,4,17,0
0,1,7.187165775,0.96969697,6,27,122.1818182,4,17,0
0,0,1.261965241,0.170265152,0,0,21.45340909,4,17,0
0,0,0.974855169,0.130492424,0,1,16.57253788,4,17,0
0,0,2.661786988,0.337689394,1,8,45.25037879,4,17,0
0,0,3.235828877,0.382007576,1,13,55.00909091,4,17,0
2,0,0,0,2,0,0,4,1,0
1,0,0,0,1,0,0,4,1,0
0,0,3.80311943,0.45530303,2,1,64.6530303,4,17,0
0,0,2.95828877,0.349242424,0,2,50.29090909,4,17,0
0,1,0,0,2,4,0,4,3,0
0,0,2.193048128,0.258901515,2,0,37.28181818,4,17,0
0,0,2.517112299,0.297159091,0,0,42.79090909,4,17,0
0,1,0,0,0,4,0,4,4,0
0,0,1.779099822,0.204356061,0,0,30.24469697,4,17,0
0,0,3.344184492,0.386742424,1,0,56.85113636,4,17,0
2,0,0,0,4,0,0,4,2,0
0,0,1.217156863,0.14469697,1,1,20.69166667,4,17,0
0,0,1.771568627,0.216666667,5,1,30.11666667,4,17,0
1,0,0,0,3,2,0,4,3,0
0,0,1.435528075,0.175568182,1,2,24.40397727,4,17,0
0,1,0,0,0,2,0,4,2,0
0,0,2.348752228,0.262689394,1,12,39.92878788,4,17,0
0,2,0,0,0,4,0,4,2,0
0,0,1.621423797,0.175568182,1,2,27.56420455,4,17,0
0,0,2.99972148,0.324810606,0,0,50.99526515,4,17,0
0,0,3.481773619,0.374621212,0,1,59.19015152,4,17,0
0,0,4.506550802,0.491098485,2,0,76.61136364,4,17,0
0,0,0,0,1,0,0,4,2,0
0,0,0,0,2,1,0,4,4,0
0,0,2.782843137,0.30719697,0,0,47.30833333,4,17,0
1,0,0,0,1,0,0,4,1,0
0,0,0,0,0,0,0,4,1,0
0,0,1.800022282,0.202651515,3,1,30.60037879,4,17,0
1,0,0,0,2,0,0,4,2,0
0,0,0,0,0,0,0,4,1,0
0,0,1.926247772,0.233901515,9,0,32.74621212,4,17,0
0,0,0,0,0,0,0,4,1,0
0,0,1.254612299,0.155681818,5,2,21.32840909,4,17,0
0,0,0,0,1,1,0,4,2,0
0,0,1.68030303,0.210037879,1,0,28.56515152,4,17,0
1,0,0,0,1,0,0,4,1,0
0,0,1.116221034,0.153030303,14,3,18.97575758,4,17,0
0,0,1.451604278,0.202272727,0,0,24.67727273,4,17,0
2,0,0,0,2,0,0,4,1,0
1,0,0,0,1,0,0,4,1,0
0,0,1.81236631,0.270265152,9,2,30.81022727,4,17,0
0,0,2.40040107,0.357954545,0,0,40.80681818,4,17,0
0,0,1.804745989,0.269128788,0,0,30.68068182,4,17,0
0,0,2.058879234,0.304356061,0,1,35.00094697,4,17,0
0,0,1.926916221,0.284848485,0,0,32.75757576,4,17,0
0,0,0.553475936,0.081818182,0,0,9.409090909,4,17,0
0,0,4.012700535,0.593181818,0,0,68.21590909,4,17,0
0,0,1.857731729,0.274621212,0,0,31.58143939,4,17,0
0,0,2.075534759,0.306818182,1,1,35.28409091,4,17,0
0,0,1.021111854,0.15094697,0,0,17.35890152,4,17,0
1,0,0,0,1,0,0,4,1,0
0,0,1.358957219,0.202651515,0,0,23.10227273,4,17,0
0,0,0,0,0,0,0,4,1,0
1,0,0,0,1,0,0,4,1,0
0,0,0.916488414,0.137878788,0,0,15.58030303,4,17,0
1,0,0,0,3,0,0,4,2,0
0,0,1.883467023,0.299242424,1,0,32.01893939,4,17,0
1,0,0,0,5,0,0,4,4,0
0,0,0.798796791,0.135795455,4,0,13.57954545,4,17,0
2,0,0,0,2,0,0,4,1,0
1,0,0,0,13,0,0,4,7,0
0,0,0.515151515,0.103030303,0,0,8.757575758,4,17,0
1,0,0,0,1,0,0,4,1,0
0,0,0.363101604,0.073484848,0,0,6.172727273,4,17,0
0,0,1.157620321,0.234280303,0,0,19.67954545,4,17,0
2,0,0,0,34,0,0,4,17,0
0,1,0,0,4,9,0,4,9,0
0,15,8.663522013,0.483333333,3,831,459.1666667,4,53,0
0,1,0,0,0,17,0,4,9,0
0,1,27.03365495,1.363257576,8,94,1432.783712,4,53,0
1,2,0,0,17,32,0,4,12,0
0,2,9.137257004,0.418560606,9,115,484.2746212,4,53,0
0,6,11.75527444,0.434469697,46,323,623.0295455,4,53,0
0,1,21.84812035,0.788257576,51,86,1157.950379,4,53,0
2,2,15.53292953,0.555871212,149,139,823.2452652,4,53,0
7,6,0,0,266,250,0,4,38,0
6,2,7.253855775,0.312310606,328,116,384.4543561,4,53,0
6,2,4.797941681,0.252272727,339,124,254.2909091,4,53,0
8,4,0,0,17,9,0,4,2,0
5,1,3.074328188,0.214393939,306,58,162.9393939,4,53,0
2,0,7.016956118,0.544507576,126,49,371.8986742,4,53,0
2,0,0,0,2,0,0,4,1,0
2,0,5.453741424,0.485795455,121,35,289.0482955,4,53,0
6,0,2.962732276,0.657007576,364,8,157.0248106,4,53,0
0,0,1.426350772,0.335984848,17,1,75.59659091,4,53,0
1,2,0,0,2,4,0,4,2,0
2,0,0,0,154,0,0,4,53,0
0,2,1.483143939,0.361742424,0,183,103.8200758,4,70,0
0,0,2.980454545,0.660227273,0,29,208.6318182,4,70,0
0,1,0,0,0,2,0,4,2,0
0,3,4.585397727,0.566098485,21,270,320.9778409,4,70,0
0,2,5.096285173,0.508901515,37,171,356.7399621,4,70,0
0,3,1.587878788,0.121212121,46,262,111.1515152,4,70,0
0,3,6.533766234,0.423484848,48,211,457.3636364,4,70,0
2,5,5.015151515,0.265151515,146,390,351.0606061,4,70,0
1,3,11.17212121,0.537121212,120,252,782.0484848,4,70,0
6,6,17.08324675,0.815151515,462,473,1195.827273,4,70,0
2,0,5.797705628,0.301515152,172,51,405.8393939,4,70,0
3,0,6.4720671,0.398106061,260,52,453.044697,4,70,0
2,0,21.9775974,1.514204545,153,31,1538.431818,4,70,0
2,0,10.74431818,0.866477273,158,10,752.1022727,4,70,0
1,0,0,0,3,0,0,4,2,0
10,0,0,0,749,3,0,4,70,0
1,0,0,0,5,0,0,4,3,0
0,0,0.119318182,0.294318182,0,27,8.829545455,1,74,0
0,0,0.073863636,0.18219697,0,0,5.465909091,1,74,0
0,0,0.052134521,0.128598485,0,0,3.857954545,1,74,0
0,0,0.050675676,0.125,0,0,3.75,1,74,0
0,0,0.050598894,0.124810606,0,0,3.744318182,1,74,0
0,0,0.052444206,0.125189394,0,1,3.880871212,1,74,0
0,0,0.103746929,0.213257576,3,8,7.677272727,1,74,0
1,1,0,0,1,1,0,1,1,0
0,0,0.081014537,0.157765152,0,2,5.995075758,1,74,0
0,1,0,0,0,6,0,1,5,0
0,1,0,0,0,1,0,1,1,0
0,0,0.066968673,0.101136364,0,4,4.955681818,1,74,0
0,0,0.090796478,0.137121212,0,0,6.718939394,1,74,0
0,1,0,0,0,1,0,1,1,0
0,0,0.185104423,0.163068182,0,34,13.69772727,1,74,0
0,0,0.175644963,0.151136364,0,2,12.99772727,1,74,0
0,1,0,0,0,1,0,1,1,0
0,0,0.312612613,0.262878788,0,1,23.13333333,1,74,0
0,1,0,0,1,100,0,1,61,0
0,0,0.290033784,0.114772727,0,0,21.4625,1,74,0
0,0,0,0,0,0,0,1,74,0
0,0,0,0,0,1,0,1,22,0
0,0,0.828624079,0.287878788,0,21,61.31818182,1,74,0
0,4,0,0,0,4,0,1,1,0
0,0,0.395199495,0.104734848,0,66,29.63996212,1,75,0
0,0,0.45540404,0.120265152,0,1,34.15530303,1,75,0
0,1,0,0,1,19,0,1,18,0
0,0,0.657010101,0.153030303,0,20,49.27575758,1,75,0
0,1,0,0,0,1,0,1,1,0
0,0,0.805333333,0.171590909,0,29,60.4,1,75,0
0,0,0.355666667,0.073484848,0,11,26.675,1,75,0
0,0,0.417083333,0.086174242,0,0,31.28125,1,75,0
0,0,0.604083333,0.124810606,0,0,45.30625,1,75,0
0,0,0.6435,0.132954545,0,0,48.2625,1,75,0
0,0,0.947833333,0.195833333,0,0,71.0875,1,75,0
0,0,1.20964899,0.257007576,11,1,90.72367424,1,75,0
3,0,0.152,0.15,278,1,11.4,1,75,0
0,0,0,0,45,0,0,1,75,0
0,1,0.1992996,0.14469697,0,137,21.12575758,1,106,0
0,3,0,0,0,3,0,1,1,0
0,0,0.384738933,0.270643939,0,1,39.24337121,1,102,0
0,0,0.270643939,0.270643939,0,0,1.353219697,1,5,0
0,1,0,0,0,1,0,1,1,0
0,0,0.5105919,0.310416667,0,25,54.63333333,1,107,0
0,0,0.163204475,0.098106061,7,9,17.46287879,1,107,0
0,0,0.361167162,0.211174242,0,4,38.64488636,1,107,0
1,0,0,0,1,0,0,1,1,0
0,1,0,0,0,2,0,1,2,0
0,0,0.191585245,0.113257576,5,3,20.49962121,1,107,0
0,0,0.185818465,0.109848485,0,0,19.88257576,1,107,0
0,0,0.717643727,0.424242424,0,0,76.78787879,1,107,0
0,0,0.38318819,0.194318182,0,30,41.00113636,1,107,0
0,1,0.346951997,0.103409091,3,151,37.12386364,1,107,0
0,2,0,0,0,10,0,1,5,0
0,0,0.483262532,0.134659091,0,15,51.70909091,1,107,0
0,1,0,0,0,2,0,1,2,0
0,0,1.817403002,0.503787879,0,0,194.4621212,1,107,0
0,0,0.938735486,0.231439394,4,52,100.444697,1,107,0
0,0,0.793617247,0.194318182,0,0,84.91704545,1,107,0
0,1,0,0,0,1,0,1,1,0
0,1,0,0,0,3,0,1,2,0
0,0,0.97980742,0.22594697,0,26,104.8393939,1,107,0
0,1,0,0,0,5,0,1,5,0
0,0,1.262653993,0.288068182,0,0,135.1039773,1,107,0
0,0,0.7404064,0.168560606,0,1,79.22348485,1,107,0
0,0,7.601161144,1.701515152,0,8,813.3242424,1,107,0
0,1,0,0,0,3,0,1,3,0
0,0,0.922904276,0.20530303,0,0,98.75075758,1,107,0
0,0,0.85479326,0.190151515,0,0,91.46287879,1,107,0
0,0,0,0,3,1,0,1,7,0
0,0,0.412901798,0.092234848,0,0,44.18049242,1,107,0
0,0,1.074755735,0.242613636,5,0,114.9988636,1,107,0
0,0,0,0,11,0,0,1,12,0
0,0,0.629396771,0.145454545,0,0,67.34545455,1,107,0
0,0,0.547897196,0.126893939,1,0,58.625,1,107,0
0,0,0,0,0,0,0,1,1,0
0,0,0.762149533,0.176515152,0,0,81.55,1,107,0
0,1,0,0,0,1,0,1,1,0
0,0,0.321550198,0.073674242,0,4,34.40587121,1,107,0
0,1,0,0,0,2,0,1,2,0
0,1,0,0,0,1,0,1,1,0
0,0,0.612760195,0.139204545,0,1,65.56534091,1,107,0
0,0,0,0,1,2,0,1,3,0
0,0,0.382327952,0.085227273,0,8,40.90909091,1,107,0
0,1,0,0,0,6,0,1,5,0
0,0,0.913572642,0.201136364,0,0,97.75227273,1,107,0
0,0,1.080458794,0.237878788,0,0,115.6090909,1,107,0
1,0,1.014002761,0.273295455,108,19,108.4982955,1,107,0
0,0,0.805569986,0.312121212,26,3,84.58484848,1,105,0
0,2,0,0,0,2,0,1,1,0
0,1,0,0,0,1,0,1,1,0
2,0,0,0,113,15,0,1,47,0
1,0,0,0,28,11,0,1,24,0
0,0,0.390257717,0.160606061,2,0,41.75757576,1,107,0
0,0,0,0,4,0,0,1,6,0
0,0,0.336625602,0.140151515,0,1,36.01893939,1,107,0
0,1,0,0,0,1,0,1,1,0
0,0,1.0480565,0.434659091,0,0,112.1420455,1,107,0
0,1,0,0,0,1,0,1,1,0
0,0,1.005405692,0.437310606,14,1,107.5784091,1,107,0
0,0,0.578943642,0.28030303,0,1,61.9469697,1,107,0
1,0,0,0,27,1,0,1,26,0
1,0,0,0,6,0,0,1,5,0
0,0,0.625573492,0.336363636,17,1,66.93636364,1,107,0
0,1,0,0,0,2,0,1,2,0
2,0,0,0,28,0,0,1,14,0
0,0,0.401499221,0.229734848,0,14,42.96041667,1,107,0
0,1,0,0,0,14,0,1,9,0
0,0,0.220226211,0.117234848,0,0,23.56420455,1,107,0
0,0,0.264797508,0.141666667,1,0,28.33333333,1,107,0
1,0,0,0,1,0,0,1,1,0
1,0,0,0,2,0,0,1,2,0
0,0,0.453465732,0.259469697,19,9,48.52083333,1,107,0
1,0,0,0,1,0,0,1,1,0
0,0,0.438119513,0.257575758,0,2,46.87878788,1,107,0
0,0,0,0,14,8,0,1,16,0
1,0,0,0,1,0,0,1,1,0
0,0,0.261747734,0.154734848,0,0,28.00700758,1,107,0
1,0,0,0,1,0,0,1,1,0
0,0,0.155416313,0.102651515,18,0,16.62954545,1,107,0
0,0,0.247507788,0.171969697,2,3,26.48333333,1,107,0
0,1,0,0,0,1,0,1,1,0
1,1,0,0,15,14,0,1,12,0
0,0,0,0,8,0,0,1,9,0
0,0,0.360818465,0.232575758,1,12,38.60757576,1,107,0
0,1,0,0,0,7,0,1,7,0
0,0,0.272175021,0.169318182,1,0,29.12272727,1,107,0
0,0,0.296530728,0.184469697,0,0,31.72878788,1,107,0
1,0,0,0,2,0,0,1,2,0
0,0,0,0,66,0,0,1,107,0
1,0,0,0,66,7,0,1,57,0
0,1,0.405497685,0.241287879,0,121,29.19583333,1,72,0
0,0,0.316510211,0.183522727,0,0,21.83920455,1,69,0
0,2,0,0,0,2,0,1,1,0
0,1,0,0,0,3,0,1,2,0
0,0,0.391019571,0.187689394,0,24,28.15340909,1,72,0
0,0,0.365127841,0.165340909,0,9,26.28920455,1,72,0
0,0,0.357744108,0.160984848,0,1,25.75757576,1,72,0
0,0,0.343671086,0.123106061,1,42,24.74431818,1,72,0
0,0,0.657891414,0.23219697,0,1,47.36818182,1,72,0
0,2,0,0,0,2,0,1,1,0
0,0,0.829900568,0.291477273,0,1,59.75284091,1,72,0
0,0,0.303993056,0.117045455,29,11,21.8875,1,72,0
0,0,0.44481271,0.168560606,0,0,32.02651515,1,72,0
0,2,0,0,0,2,0,1,1,0
0,1,0,0,0,1,0,1,1,0
0,0,0.289346591,0.110227273,1,0,20.83295455,1,72,0
0,0,0.286860795,0.109280303,0,0,20.65397727,1,72,0
0,0,0.797106481,0.295833333,0,5,57.39166667,1,72,0
0,0,0.576262626,0.246969697,26,0,41.49090909,1,72,0
0,0,1.365088384,0.585037879,0,0,98.28636364,1,72,0
0,0,0.919257681,0.357765152,7,24,66.18655303,1,72,0
0,0,0.656223695,0.248674242,1,0,47.24810606,1,72,0
0,1,0,0,0,6,0,1,6,0
0,0,0.808159722,0.30625,0,0,58.1875,1,72,0
0,0,0,0,2,3,0,1,5,0
0,0,0.293055556,0.119886364,21,6,21.1,1,72,0
1,0,0,0,8,0,0,1,7,0
