ROUTE_NUMBER,ROUTE_NAME,DIRECTION_NAME,SORT_ORDER,STOP_ID,STOP,LAT,LON
110,1B:1B,NORTH,70,3543,Warwick/Hodges,37.495515,-77.493727
110,1B:1B,NORTH,80,3542,Warwick/Alberene,37.493928,-77.490169
110,1B:1B,NORTH,90,2854,WARWICK/HULL,37.491938,-77.487642
110,1B:1B,NORTH,100,2495,CLARKSON/WARWICK,37.490003,-77.481682
110,1B:1B,NORTH,110,2495,CLARKSON/WARWICK,37.490003,-77.481682
110,1B:1B,NORTH,120,1544,SOUTHWOOD/CLARKSON,37.493535,-77.479818
110,1B:1B,NORTH,130,3430,Southwood at 4606,37.493786,-77.481021
110,1B:1B,NORTH,140,2821,SOUTHWOOD/TREEHAVEN,37.494038,-77.481764
110,1B:1B,NORTH,150,2819,SOUTHWOOD/TIFTON,37.494929,-77.482412
110,1B:1B,NORTH,160,2565,SOUTHWOOD PKWY/HULL,37.495733,-77.483232
110,1B:1B,NORTH,170,2972,PLAZA/SOUTHSIDE COMMUNITY SERVICE CENTER,37.50223,-77.47545
110,1B:1B,NORTH,180,2972,PLAZA/SOUTHSIDE COMMUNITY SERVICE CENTER,37.50223,-77.47545
110,1B:1B,NORTH,190,2883,PLAZA/BELT BOULEVARD,37.503387,-77.47588
110,1B:1B,NORTH,200,1549,HULL ST/MCGUIRE DRIVE,37.50364,-77.471112
110,1B:1B,NORTH,210,2884,HULL/33RD,37.50623,-77.467008
110,1B:1B,NORTH,220,2885,HULL/E BLAKE,37.507974,-77.46428
110,1B:1B,NORTH,230,1553,HULL/PLAYN,37.50943,-77.462071
110,1B:1B,NORTH,240,1555,HULL/TYNICK,37.511052,-77.459572
110,1B:1B,NORTH,250,2886,HULL/28TH,37.512043,-77.457975
110,1B:1B,NORTH,260,1557,HULL/EVANS,37.513073,-77.456393
110,1B:1B,NORTH,270,2887,HULL/25TH,37.514107,-77.454748
110,1B:1B,NORTH,280,2888,HULL/21ST,37.516292,-77.451307
110,1B:1B,NORTH,290,1520,HULL/COWARDIN,37.51781,-77.448892
110,1B:1B,NORTH,300,1520,HULL/COWARDIN,37.51781,-77.448892
110,1B:1B,NORTH,310,1521,HULL/17TH,37.518323,-77.448105
110,1B:1B,NORTH,320,1523,HULL/14TH,37.519808,-77.445777
110,1B:1B,NORTH,330,1524,HULL/12TH,37.52087,-77.444138
110,1B:1B,NORTH,340,1525,HULL/11TH,37.521367,-77.44336
110,1B:1B,NORTH,350,2575,HULL/9TH,37.522605,-77.441373
110,1B:1B,NORTH,360,1527,HULL/7TH,37.52337,-77.440159
110,1B:1B,NORTH,370,1528,HULL/5TH,37.524407,-77.438568
110,1B:1B,NORTH,380,1529,HULL/3RD,37.525402,-77.436939
110,1B:1B,NORTH,390,1530,14TH BRIDGE/GREAT COASTAL,37.52989,-77.433758
110,1B:1B,NORTH,400,1531,14TH/DOCK,37.533685,-77.432556
110,1B:1B,NORTH,410,3055,BROAD/12TH,37.539599,-77.431641
110,1B:1B,NORTH,420,125,BROAD/9TH,37.54079,-77.433617
110,1B:1B,NORTH,430,3244,BROAD/7TH,37.541538,-77.434838
110,1B:1B,NORTH,440,128,BROAD/4TH,37.543761,-77.438541
110,1B:1B,NORTH,450,128,BROAD/4TH,37.543761,-77.438541
110,1B:1B,NORTH,460,3438,2nd/Broad,37.544792,-77.439822
110,1B:1B,NORTH,470,3109,2ND/MARSHALL,37.545703,-77.438983
110,1B:1B,NORTH,480,2694,2ND/LEIGH,37.547298,-77.437493
110,1B:1B,NORTH,480,1218,LEIGH/1ST,37.548303,-77.438703
110,1B:1B,NORTH,490,1218,LEIGH/1ST,37.548303,-77.438703
110,1B:1B,NORTH,490,1219,CHAMBERLAYNE/PRICE,37.54958,-77.440192
110,1B:1B,NORTH,500,1219,CHAMBERLAYNE/PRICE,37.54958,-77.440192
110,1B:1B,NORTH,500,1220,CHAMBERLAYNE/DUVAL,37.550852,-77.440563
110,1B:1B,NORTH,500,2735,CHAMBERLAYNE/CHARITY,37.552478,-77.440994
110,1B:1B,NORTH,510,1220,CHAMBERLAYNE/DUVAL,37.550852,-77.440563
110,1B:1B,NORTH,510,2735,CHAMBERLAYNE/CHARITY,37.552478,-77.440994
110,1B:1B,NORTH,510,2734,CHAMBERLAYNE/CALHOUN,37.55329,-77.441142
110,1B:1B,NORTH,520,2735,CHAMBERLAYNE/CHARITY,37.552478,-77.440994
110,1B:1B,NORTH,520,2734,CHAMBERLAYNE/CALHOUN,37.55329,-77.441142
110,1B:1B,NORTH,520,1222,CHAMBERLAYNE/BACON,37.556272,-77.442025
110,1B:1B,NORTH,530,2734,CHAMBERLAYNE/CALHOUN,37.55329,-77.441142
110,1B:1B,NORTH,530,1222,CHAMBERLAYNE/BACON,37.556272,-77.442025
110,1B:1B,NORTH,530,1224,CHAMBERLAYNE/FELLS,37.55883,-77.442422
110,1B:1B,NORTH,540,1222,CHAMBERLAYNE/BACON,37.556272,-77.442025
110,1B:1B,NORTH,540,1224,CHAMBERLAYNE/FELLS,37.55883,-77.442422
110,1B:1B,NORTH,540,1226,CHAMBERLAYNE/TAZEWELL,37.56129,-77.44255
110,1B:1B,NORTH,550,1224,CHAMBERLAYNE/FELLS,37.55883,-77.442422
110,1B:1B,NORTH,550,1226,CHAMBERLAYNE/TAZEWELL,37.56129,-77.44255
110,1B:1B,NORTH,550,1227,CHAMBERLAYNE/SLEDD,37.562676,-77.443196
110,1B:1B,NORTH,560,1226,CHAMBERLAYNE/TAZEWELL,37.56129,-77.44255
110,1B:1B,NORTH,560,1227,CHAMBERLAYNE/SLEDD,37.562676,-77.443196
110,1B:1B,NORTH,560,1229,CHAMBERLAYNE/OVERBROOK,37.565487,-77.443963
110,1B:1B,NORTH,570,1227,CHAMBERLAYNE/SLEDD,37.562676,-77.443196
110,1B:1B,NORTH,570,1229,CHAMBERLAYNE/OVERBROOK,37.565487,-77.443963
110,1B:1B,NORTH,570,1230,CHAMBERLAYNE/APPROX 50 FEET SOUTH OF EDGEHILL,37.567933,-77.444377
110,1B:1B,NORTH,580,1229,CHAMBERLAYNE/OVERBROOK,37.565487,-77.443963
110,1B:1B,NORTH,580,1230,CHAMBERLAYNE/APPROX 50 FEET SOUTH OF EDGEHILL,37.567933,-77.444377
110,1B:1B,NORTH,580,1231,CHAMBERLAYNE/HAMMOND,37.56932,-77.444615
110,1B:1B,NORTH,590,1230,CHAMBERLAYNE/APPROX 50 FEET SOUTH OF EDGEHILL,37.567933,-77.444377
110,1B:1B,NORTH,590,1231,CHAMBERLAYNE/HAMMOND,37.56932,-77.444615
110,1B:1B,NORTH,600,1231,CHAMBERLAYNE/HAMMOND,37.56932,-77.444615
110,1B:1B,NORTH,600,1232,CHAMBERLAYNE/BROOKLAND PARK BOULEVARD,37.571844,-77.444979
110,1B:1B,NORTH,610,1232,CHAMBERLAYNE/BROOKLAND PARK BOULEVARD,37.571844,-77.444979
110,1B:1B,NORTH,610,1233,CHAMBERLAYNE/LADIES MILE,37.574027,-77.445394
110,1B:1B,NORTH,620,1233,CHAMBERLAYNE/LADIES MILE,37.574027,-77.445394
110,1B:1B,NORTH,620,1234,CHAMBERLAYNE/RENNIE,37.575219,-77.445595
110,1B:1B,NORTH,630,1233,CHAMBERLAYNE/LADIES MILE,37.574027,-77.445394
110,1B:1B,NORTH,630,1234,CHAMBERLAYNE/RENNIE,37.575219,-77.445595
110,1B:1B,NORTH,630,1235,CHAMBERLAYNE/WESTWOOD,37.578587,-77.446197
110,1B:1B,NORTH,640,1234,CHAMBERLAYNE/RENNIE,37.575219,-77.445595
110,1B:1B,NORTH,640,1235,CHAMBERLAYNE/WESTWOOD,37.578587,-77.446197
110,1B:1B,NORTH,640,1236,CHAMBERLAYNE/MELROSE,37.579815,-77.44636
110,1B:1B,NORTH,650,1235,CHAMBERLAYNE/WESTWOOD,37.578587,-77.446197
110,1B:1B,NORTH,650,1236,CHAMBERLAYNE/MELROSE,37.579815,-77.44636
110,1B:1B,NORTH,650,1237,CHAMBERLAYNE/WALTON,37.581842,-77.446753
110,1B:1B,NORTH,660,1236,CHAMBERLAYNE/MELROSE,37.579815,-77.44636
110,1B:1B,NORTH,660,1237,CHAMBERLAYNE/WALTON,37.581842,-77.446753
110,1B:1B,NORTH,660,1238,CHAMBERLAYNE/LABURNUM,37.584899,-77.447243
110,1B:1B,NORTH,670,1237,CHAMBERLAYNE/WALTON,37.581842,-77.446753
110,1B:1B,NORTH,670,1238,CHAMBERLAYNE/LABURNUM,37.584899,-77.447243
110,1B:1B,NORTH,670,1239,CHAMBERLAYNE/ORDWAY,37.58713,-77.447667
110,1B:1B,NORTH,680,1238,CHAMBERLAYNE/LABURNUM,37.584899,-77.447243
110,1B:1B,NORTH,680,1239,CHAMBERLAYNE/ORDWAY,37.58713,-77.447667
110,1B:1B,NORTH,680,3339,Chamberlayne/Bellevue,37.59127,-77.44831
110,1B:1B,NORTH,690,1239,CHAMBERLAYNE/ORDWAY,37.58713,-77.447667
110,1B:1B,NORTH,690,3339,Chamberlayne/Bellevue,37.59127,-77.44831
110,1B:1B,NORTH,690,2483,CHAMBERLAYNE/WESTMINSTER,37.594633,-77.448947
110,1B:1B,NORTH,700,3339,Chamberlayne/Bellevue,37.59127,-77.44831
110,1B:1B,NORTH,700,2483,CHAMBERLAYNE/WESTMINSTER,37.594633,-77.448947
110,1B:1B,NORTH,700,3340,Chamberlayne/Westbrook,37.596929,-77.44928
110,1B:1B,NORTH,710,2483,CHAMBERLAYNE/WESTMINSTER,37.594633,-77.448947
110,1B:1B,NORTH,710,3340,Chamberlayne/Westbrook,37.596929,-77.44928
110,1B:1B,NORTH,710,3341,Chamberlayne/Watkins,37.59936,-77.449664
110,1B:1B,NORTH,720,3340,Chamberlayne/Westbrook,37.596929,-77.44928
110,1B:1B,NORTH,720,3341,Chamberlayne/Watkins,37.59936,-77.449664
110,1B:1B,NORTH,720,2187,Azalea/Seminary,37.601741,-77.452458
110,1B:1B,NORTH,730,3341,Chamberlayne/Watkins,37.59936,-77.449664
110,1B:1B,NORTH,730,2187,Azalea/Seminary,37.601741,-77.452458
110,1B:1B,NORTH,730,2737,BROOK/WALMART NHOOD MKT,37.603674,-77.454592
110,1B:1B,NORTH,740,2187,Azalea/Seminary,37.601741,-77.452458
110,1B:1B,NORTH,740,2737,BROOK/WALMART NHOOD MKT,37.603674,-77.454592
110,1B:1B,NORTH,750,2737,BROOK/WALMART NHOOD MKT,37.603674,-77.454592
110,1B:1B,NORTH,750,2177,CHAMBERLAYNE/WILMER,37.605325,-77.450258
110,1B:1B,NORTH,760,2177,CHAMBERLAYNE/WILMER,37.605325,-77.450258
110,1B:1B,SOUTH,10,2177,CHAMBERLAYNE/WILMER,37.605325,-77.450258
110,1B:1B,SOUTH,20,2177,CHAMBERLAYNE/WILMER,37.605325,-77.450258
110,1B:1B,SOUTH,30,2178,CHAMBERLAYNE/BROOK HILL AZALEA SHOPPING CENTER,37.603894,-77.450631
110,1B:1B,SOUTH,40,1253,CHAMBERLAYNE/AZALEA,37.601273,-77.45029
110,1B:1B,SOUTH,50,1254,CHAMBERLAYNE/WATKINS,37.599441,-77.449964
110,1B:1B,SOUTH,60,1255,CHAMBERLAYNE/WESTBROOK,37.59706,-77.449567
110,1B:1B,SOUTH,70,1256,CHAMBERLAYNE/WESTMINSTER,37.594155,-77.449067
110,1B:1B,SOUTH,80,1257,CHAMBERLAYNE/BELLEVUE,37.591212,-77.448582
110,1B:1B,SOUTH,90,1258,CHAMBERLAYNE/CLAREMONT,37.587945,-77.447985
110,1B:1B,SOUTH,100,1259,CHAMBERLAYNE/ORDWAY,37.586768,-77.447787
110,1B:1B,SOUTH,110,1260,CHAMBERLAYNE/LABURNUM,37.584213,-77.447374
110,1B:1B,SOUTH,120,1261,CHAMBERLAYNE/WALTON,37.58125,-77.446865
110,1B:1B,SOUTH,130,1262,CHAMBERLAYNE/MELROSE,37.57941,-77.446547
110,1B:1B,SOUTH,140,1263,CHAMBERLAYNE/WESTWOOD,37.577828,-77.446268
110,1B:1B,SOUTH,150,1264,CHAMBERLAYNE/RENNIE,37.575027,-77.445777
110,1B:1B,SOUTH,160,1265,CHAMBERLAYNE/LADIES MILE,37.573378,-77.445513
110,1B:1B,SOUTH,170,1266,CHAMBERLAYNE/BROOKLAND PARK BOULEVARD,37.571808,-77.445252
110,1B:1B,SOUTH,180,1266,CHAMBERLAYNE/BROOKLAND PARK BOULEVARD,37.571808,-77.445252
110,1B:1B,SOUTH,190,1267,CHAMBERLAYNE/HAMMOND,37.569317,-77.444865
110,1B:1B,SOUTH,200,1268,CHAMBERLAYNE/EDGEHILL,37.567835,-77.444583
110,1B:1B,SOUTH,210,1269,CHAMBERLAYNE/OVERBROOK,37.565478,-77.444187
110,1B:1B,SOUTH,220,1271,CHAMBERLAYNE/SLEDD,37.562794,-77.443596
110,1B:1B,SOUTH,230,1272,CHAMBERLAYNE/TAZEWELL,37.560932,-77.4427
110,1B:1B,SOUTH,240,1273,CHAMBERLAYNE/SCHOOL,37.55909,-77.442663
110,1B:1B,SOUTH,250,1274,CHAMBERLAYNE/FRITZ,37.557332,-77.442597
110,1B:1B,SOUTH,260,1275,CHAMBERLAYNE/MITCHELL,37.555632,-77.442105
110,1B:1B,SOUTH,270,1276,BROOK/OVERPASS,37.55353,-77.442335
110,1B:1B,SOUTH,280,1277,CHAMBERLAYNE/BAKER,37.552123,-77.441063
110,1B:1B,SOUTH,290,2724,CHAMBERLAYNE/PRICE,37.549776,-77.44042
110,1B:1B,SOUTH,300,1280,LEIGH/1ST,37.548012,-77.438542
110,1B:1B,SOUTH,310,3448,3rd/Marshall,37.545002,-77.438428
110,1B:1B,SOUTH,320,91,BROAD/4TH,37.543527,-77.438515
110,1B:1B,SOUTH,330,91,BROAD/4TH,37.543527,-77.438515
110,1B:1B,SOUTH,340,3057,BROAD/9TH,37.541063,-77.434492
110,1B:1B,SOUTH,350,95,BROAD/10TH,37.540049,-77.43282
110,1B:1B,SOUTH,360,3105,BROAD/11TH,37.539237,-77.43153
110,1B:1B,SOUTH,370,3104,14TH/FRANKLIN,37.5364,-77.43127
110,1B:1B,SOUTH,380,579,14TH/MAIN,37.53527,-77.432233
110,1B:1B,SOUTH,390,1574,14TH/DOCK,37.53346,-77.432808
110,1B:1B,SOUTH,400,1575,14TH/REYNOLDS ALUMINUM CO,37.529468,-77.434078
110,1B:1B,SOUTH,410,1576,HULL/3RD,37.525447,-77.437129
110,1B:1B,SOUTH,420,1577,HULL/5TH,37.524699,-77.438308
110,1B:1B,SOUTH,430,1578,HULL/7TH,37.523588,-77.43999
110,1B:1B,SOUTH,440,1579,HULL/9TH,37.522663,-77.441742
110,1B:1B,SOUTH,450,1580,HULL/11TH,37.521602,-77.443177
110,1B:1B,SOUTH,460,2969,HULL/12TH,37.521063,-77.444045
110,1B:1B,SOUTH,470,1582,HULL/14TH,37.520075,-77.445593
110,1B:1B,SOUTH,480,3101,HULL/15TH,37.518375,-77.448286
110,1B:1B,SOUTH,490,1584,HULL/COWARDIN,37.517968,-77.448907
110,1B:1B,SOUTH,500,1584,HULL/COWARDIN,37.517968,-77.448907
110,1B:1B,SOUTH,510,3074,HULL/21ST,37.51624,-77.451647
110,1B:1B,SOUTH,520,1587,HULL/24TH,37.514493,-77.454387
110,1B:1B,SOUTH,530,1588,HULL/EVANS,37.513045,-77.456671
110,1B:1B,SOUTH,540,3075,HULL/28TH,37.512057,-77.458227
110,1B:1B,SOUTH,550,1590,HULL/TYNICK,37.511017,-77.459891
110,1B:1B,SOUTH,560,3076,HULL/SWANSBORO LANE,37.509125,-77.462786
110,1B:1B,SOUTH,570,3077,HULL/BLAKE LANE,37.507942,-77.464856
110,1B:1B,SOUTH,580,3078,HULL/33RD,37.506793,-77.466433
110,1B:1B,SOUTH,590,1595,HULL/35TH,37.506007,-77.467648
110,1B:1B,SOUTH,600,3079,HULL/37TH,37.504952,-77.469287
110,1B:1B,SOUTH,610,1597,HULL ST/SPAINE,37.503608,-77.471588
110,1B:1B,SOUTH,620,1598,HULL/PLAZA,37.500695,-77.47619
110,1B:1B,SOUTH,630,1598,HULL/PLAZA,37.500695,-77.47619
110,1B:1B,SOUTH,640,1600,HULL/DIXON,37.497457,-77.481157
110,1B:1B,SOUTH,650,1750,WOODHAVEN/HULL,37.494942,-77.482698
110,1B:1B,SOUTH,660,1610,SOUTHWOOD/CLARKSON,37.493664,-77.481106
110,1B:1B,SOUTH,670,1611,CLARKSON/SOUTHWOOD,37.493062,-77.479885
110,1B:1B,SOUTH,680,1612,CLARKSON/MARGRAVE,37.491138,-77.481062
110,1B:1B,SOUTH,690,1571,Clarkson/Across from 1785,37.490488,-77.481732
110,1B:1B,SOUTH,700,1571,Clarkson/Across from 1785,37.490488,-77.481732
110,1B:1B,SOUTH,700,1572,CLARKSON RD/WARWICK,37.489303,-77.482563
110,1B:1B,SOUTH,710,1572,CLARKSON RD/WARWICK,37.489303,-77.482563
110,1B:1B,SOUTH,710,1573,WARWICK/HULL,37.49143,-77.486687
110,1B:1B,SOUTH,720,1573,WARWICK/HULL,37.49143,-77.486687
110,1B:1B,SOUTH,720,3689,Warwick/Felton,37.493553,-77.488961
110,1B:1B,SOUTH,730,3544,Warwick/Queen Anne,37.496505,-77.496474
110,1B:1B,SOUTH,730,3689,Warwick/Felton,37.493553,-77.488961
110,1B:1B,SOUTH,730,3688,Warwick/Woodstock,37.495177,-77.49234
110,1B:1B,SOUTH,740,3546,Warwick/Warwick Village,37.49708,-77.500226
110,1B:1B,SOUTH,740,3688,Warwick/Woodstock,37.495177,-77.49234
110,1B:1B,SOUTH,740,3544,Warwick/Queen Anne,37.496505,-77.496474
110,1B:1B,SOUTH,750,1478,WARWICK AT 5836,37.497235,-77.504102
110,1B:1B,SOUTH,750,3544,Warwick/Queen Anne,37.496505,-77.496474
110,1B:1B,SOUTH,750,3546,Warwick/Warwick Village,37.49708,-77.500226
110,1B:1B,SOUTH,760,2866,GERMAN SCHOOL/SHALLOW PARKWAY,37.499153,-77.506048
110,1B:1B,SOUTH,760,3546,Warwick/Warwick Village,37.49708,-77.500226
110,1B:1B,SOUTH,760,1478,WARWICK AT 5836,37.497235,-77.504102
110,1B:1B,SOUTH,770,2867,GERMAN SCHOOL/201,37.502678,-77.504062
110,1B:1B,SOUTH,770,1478,WARWICK AT 5836,37.497235,-77.504102
110,1B:1B,SOUTH,770,2866,GERMAN SCHOOL/SHALLOW PARKWAY,37.499153,-77.506048
110,1B:1B,SOUTH,780,1474,GIANT/MIDLOTHIAN,37.504808,-77.50225
110,1B:1B,SOUTH,780,2866,GERMAN SCHOOL/SHALLOW PARKWAY,37.499153,-77.506048
110,1B:1B,SOUTH,780,2867,GERMAN SCHOOL/201,37.502678,-77.504062
110,1B:1B,SOUTH,790,2867,GERMAN SCHOOL/201,37.502678,-77.504062
110,1B:1B,SOUTH,790,3701,Midlothian/Giant  EB,37.505289,-77.50243
110,1B:1B,SOUTH,800,1474,GIANT/MIDLOTHIAN,37.504808,-77.50225
110,1B:1B,SOUTH,810,1474,GIANT/MIDLOTHIAN,37.504808,-77.50225
111,1C:1C,NORTH,10,1532,CHIPPENHAM MALL PARKING LOT,37.480748,-77.511483
111,1C:1C,NORTH,20,1532,CHIPPENHAM MALL PARKING LOT,37.480748,-77.511483
111,1C:1C,NORTH,30,1533,HULL/ELKHAT SCHOOL,37.480475,-77.508791
111,1C:1C,NORTH,40,1535,HULL/HEY,37.48207,-77.504454
111,1C:1C,NORTH,50,1536,HULL/ORCUTT,37.48306,-77.502678
111,1C:1C,NORTH,60,1537,HULL/BERRYWOOD,37.484627,-77.5
111,1C:1C,NORTH,70,2828,HULL/SILVERWOOD,37.485913,-77.49783
111,1C:1C,NORTH,80,1539,HULL/CHESTERFIELD,37.487793,-77.494875
111,1C:1C,NORTH,90,2829,HULL/PINEBROOK APTS,37.490098,-77.492378
111,1C:1C,NORTH,100,1541,HULL/WARWICK,37.49241,-77.488445
111,1C:1C,NORTH,110,2854,WARWICK/HULL,37.491938,-77.487642
111,1C:1C,NORTH,120,2495,CLARKSON/WARWICK,37.490003,-77.481682
111,1C:1C,NORTH,130,2495,CLARKSON/WARWICK,37.490003,-77.481682
111,1C:1C,NORTH,140,1544,SOUTHWOOD/CLARKSON,37.493535,-77.479818
111,1C:1C,NORTH,150,3430,Southwood at 4606,37.493786,-77.481021
111,1C:1C,NORTH,160,2821,SOUTHWOOD/TREEHAVEN,37.494038,-77.481764
111,1C:1C,NORTH,170,2819,SOUTHWOOD/TIFTON,37.494929,-77.482412
111,1C:1C,NORTH,180,2565,SOUTHWOOD PKWY/HULL,37.495733,-77.483232
111,1C:1C,NORTH,190,2972,PLAZA/SOUTHSIDE COMMUNITY SERVICE CENTER,37.50223,-77.47545
111,1C:1C,NORTH,200,2972,PLAZA/SOUTHSIDE COMMUNITY SERVICE CENTER,37.50223,-77.47545
111,1C:1C,NORTH,210,2883,PLAZA/BELT BOULEVARD,37.503387,-77.47588
111,1C:1C,NORTH,220,1549,HULL ST/MCGUIRE DRIVE,37.50364,-77.471112
111,1C:1C,NORTH,230,2884,HULL/33RD,37.50623,-77.467008
111,1C:1C,NORTH,240,2885,HULL/E BLAKE,37.507974,-77.46428
111,1C:1C,NORTH,250,1553,HULL/PLAYN,37.50943,-77.462071
111,1C:1C,NORTH,260,1555,HULL/TYNICK,37.511052,-77.459572
111,1C:1C,NORTH,270,2886,HULL/28TH,37.512043,-77.457975
111,1C:1C,NORTH,280,1557,HULL/EVANS,37.513073,-77.456393
111,1C:1C,NORTH,290,2887,HULL/25TH,37.514107,-77.454748
111,1C:1C,NORTH,300,2888,HULL/21ST,37.516292,-77.451307
111,1C:1C,NORTH,310,1520,HULL/COWARDIN,37.51781,-77.448892
111,1C:1C,NORTH,320,1520,HULL/COWARDIN,37.51781,-77.448892
111,1C:1C,NORTH,330,1521,HULL/17TH,37.518323,-77.448105
111,1C:1C,NORTH,340,1523,HULL/14TH,37.519808,-77.445777
111,1C:1C,NORTH,350,1524,HULL/12TH,37.52087,-77.444138
111,1C:1C,NORTH,360,1525,HULL/11TH,37.521367,-77.44336
111,1C:1C,NORTH,370,2575,HULL/9TH,37.522605,-77.441373
111,1C:1C,NORTH,380,1527,HULL/7TH,37.52337,-77.440159
111,1C:1C,NORTH,390,1528,HULL/5TH,37.524407,-77.438568
111,1C:1C,NORTH,400,1529,HULL/3RD,37.525402,-77.436939
111,1C:1C,NORTH,410,1530,14TH BRIDGE/GREAT COASTAL,37.52989,-77.433758
111,1C:1C,NORTH,420,1531,14TH/DOCK,37.533685,-77.432556
111,1C:1C,NORTH,430,3055,BROAD/12TH,37.539599,-77.431641
111,1C:1C,NORTH,440,3428,9th/Marshall (Mid-block between Marshall +Broad,37.541163,-77.433362
111,1C:1C,NORTH,450,2641,TRANSFER PLAZA BAY A,37.541776,-77.43279
111,1C:1C,NORTH,460,2641,TRANSFER PLAZA BAY A,37.541776,-77.43279
111,1C:1C,NORTH,470,674,10TH/MARSHALL,37.540721,-77.432685
111,1C:1C,NORTH,480,125,BROAD/9TH,37.54079,-77.433617
111,1C:1C,NORTH,490,3244,BROAD/7TH,37.541538,-77.434838
111,1C:1C,NORTH,500,128,BROAD/4TH,37.543761,-77.438541
111,1C:1C,NORTH,510,128,BROAD/4TH,37.543761,-77.438541
111,1C:1C,NORTH,520,3438,2nd/Broad,37.544792,-77.439822
111,1C:1C,NORTH,530,3109,2ND/MARSHALL,37.545703,-77.438983
111,1C:1C,NORTH,540,2694,2ND/LEIGH,37.547298,-77.437493
111,1C:1C,NORTH,540,1218,LEIGH/1ST,37.548303,-77.438703
111,1C:1C,NORTH,550,1218,LEIGH/1ST,37.548303,-77.438703
111,1C:1C,NORTH,550,1219,CHAMBERLAYNE/PRICE,37.54958,-77.440192
111,1C:1C,NORTH,560,1219,CHAMBERLAYNE/PRICE,37.54958,-77.440192
111,1C:1C,NORTH,560,1220,CHAMBERLAYNE/DUVAL,37.550852,-77.440563
111,1C:1C,NORTH,560,2735,CHAMBERLAYNE/CHARITY,37.552478,-77.440994
111,1C:1C,NORTH,570,1220,CHAMBERLAYNE/DUVAL,37.550852,-77.440563
111,1C:1C,NORTH,570,2735,CHAMBERLAYNE/CHARITY,37.552478,-77.440994
111,1C:1C,NORTH,570,2734,CHAMBERLAYNE/CALHOUN,37.55329,-77.441142
111,1C:1C,NORTH,580,2735,CHAMBERLAYNE/CHARITY,37.552478,-77.440994
111,1C:1C,NORTH,580,2734,CHAMBERLAYNE/CALHOUN,37.55329,-77.441142
111,1C:1C,NORTH,580,1222,CHAMBERLAYNE/BACON,37.556272,-77.442025
111,1C:1C,NORTH,590,2734,CHAMBERLAYNE/CALHOUN,37.55329,-77.441142
111,1C:1C,NORTH,590,1222,CHAMBERLAYNE/BACON,37.556272,-77.442025
111,1C:1C,NORTH,590,1224,CHAMBERLAYNE/FELLS,37.55883,-77.442422
111,1C:1C,NORTH,600,1222,CHAMBERLAYNE/BACON,37.556272,-77.442025
111,1C:1C,NORTH,600,1224,CHAMBERLAYNE/FELLS,37.55883,-77.442422
111,1C:1C,NORTH,600,1226,CHAMBERLAYNE/TAZEWELL,37.56129,-77.44255
111,1C:1C,NORTH,610,1224,CHAMBERLAYNE/FELLS,37.55883,-77.442422
111,1C:1C,NORTH,610,1226,CHAMBERLAYNE/TAZEWELL,37.56129,-77.44255
111,1C:1C,NORTH,610,1227,CHAMBERLAYNE/SLEDD,37.562676,-77.443196
111,1C:1C,NORTH,620,1226,CHAMBERLAYNE/TAZEWELL,37.56129,-77.44255
111,1C:1C,NORTH,620,1227,CHAMBERLAYNE/SLEDD,37.562676,-77.443196
111,1C:1C,NORTH,620,1229,CHAMBERLAYNE/OVERBROOK,37.565487,-77.443963
111,1C:1C,NORTH,630,1227,CHAMBERLAYNE/SLEDD,37.562676,-77.443196
111,1C:1C,NORTH,630,1229,CHAMBERLAYNE/OVERBROOK,37.565487,-77.443963
111,1C:1C,NORTH,630,1230,CHAMBERLAYNE/APPROX 50 FEET SOUTH OF EDGEHILL,37.567933,-77.444377
111,1C:1C,NORTH,640,1229,CHAMBERLAYNE/OVERBROOK,37.565487,-77.443963
111,1C:1C,NORTH,640,1230,CHAMBERLAYNE/APPROX 50 FEET SOUTH OF EDGEHILL,37.567933,-77.444377
111,1C:1C,NORTH,640,1231,CHAMBERLAYNE/HAMMOND,37.56932,-77.444615
111,1C:1C,NORTH,650,1230,CHAMBERLAYNE/APPROX 50 FEET SOUTH OF EDGEHILL,37.567933,-77.444377
111,1C:1C,NORTH,650,1231,CHAMBERLAYNE/HAMMOND,37.56932,-77.444615
111,1C:1C,NORTH,660,1231,CHAMBERLAYNE/HAMMOND,37.56932,-77.444615
111,1C:1C,NORTH,660,1232,CHAMBERLAYNE/BROOKLAND PARK BOULEVARD,37.571844,-77.444979
111,1C:1C,NORTH,670,1232,CHAMBERLAYNE/BROOKLAND PARK BOULEVARD,37.571844,-77.444979
111,1C:1C,NORTH,670,1233,CHAMBERLAYNE/LADIES MILE,37.574027,-77.445394
111,1C:1C,NORTH,680,1233,CHAMBERLAYNE/LADIES MILE,37.574027,-77.445394
111,1C:1C,NORTH,680,1234,CHAMBERLAYNE/RENNIE,37.575219,-77.445595
111,1C:1C,NORTH,690,1233,CHAMBERLAYNE/LADIES MILE,37.574027,-77.445394
111,1C:1C,NORTH,690,1234,CHAMBERLAYNE/RENNIE,37.575219,-77.445595
111,1C:1C,NORTH,690,1235,CHAMBERLAYNE/WESTWOOD,37.578587,-77.446197
111,1C:1C,NORTH,700,1234,CHAMBERLAYNE/RENNIE,37.575219,-77.445595
